	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25
40	Dzanan Musa	BKN	BKN @ ORL	08/11/2020	W	35	17	5	15	33.3	2	7	28.6	5	8	62.5	1	5	6	6	1	0	4	2	15	32.2
41	D.J. Augustin	ORL	ORL vs. BKN	08/11/2020	L	22	6	1	8	12.5	0	3	0.0	4	4	100	0	1	1	3	0	0	2	3	-5	9.7
42	Nikola Vucevic	ORL	ORL vs. BKN	08/11/2020	L	21	12	5	15	33.3	2	5	40.0	0	0	-	1	9	10	1	1	0	2	2	4	26.5
43	Lonnie Walker IV	SAS	SAS vs. HOU	08/11/2020	W	30	12	4	12	33.3	2	6	33.3	2	2	100	0	7	7	3	2	0	5	2	11	25.9
44	Drew Eubanks	SAS	SAS vs. HOU	08/11/2020	W	15	4	1	4	25.0	0	0	-	2	2	100	3	4	7	0	0	1	2	1	-4	13.4
45	Luc Mbah a Moute	HOU	HOU @ SAS	08/11/2020	L	6	0	0	0	-	0	0	-	0	0	-	0	0	0	0	2	0	1	0	9	5.0
46	Rudy Gay	SAS	SAS vs. HOU	08/11/2020	W	18	13	5	11	45.5	3	6	50.0	0	0	-	0	5	5	1	1	0	0	3	15	23.5
47	Chimezie Metu	SAS	SAS vs. HOU	08/11/2020	W	6	2	1	1	100	0	0	-	0	0	-	0	1	1	0	1	1	3	1	-9	6.2
48	Bruno Caboclo	HOU	HOU @ SAS	08/11/2020	L	6	5	2	3	66.7	1	1	100	0	0	-	0	1	1	0	1	0	0	2	9	9.2
49	Ben McLemore	HOU	HOU @ SAS	08/11/2020	L	27	16	6	16	37.5	4	12	33.3	0	0	-	0	3	3	1	0	0	1	5	-17	20.1
0	Luka Samanic	SAS	SAS vs. HOU	08/11/2020	W	5	0	0	2	0.0	0	1	0.0	0	0	-	0	2	2	0	0	1	1	2	-8	4.4
1	Russell Westbrook	HOU	HOU @ SAS	08/11/2020	L	28	20	8	17	47.1	2	4	50.0	2	2	100	0	5	5	6	1	0	7	1	-15	31.0
2	DeMar DeRozan	SAS	SAS vs. HOU	08/11/2020	W	28	23	9	13	69.2	0	0	-	5	6	83.3	0	6	6	4	2	1	0	1	19	45.2
3	Quinndary Weatherspoon	SAS	SAS vs. HOU	08/11/2020	W	8	0	0	1	0.0	0	0	-	0	0	-	0	0	0	2	0	0	1	2	-6	2.0
