	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25
7	Mikal Bridges	PHX	PHX @ POR	12/06/2018	L	23	7	3	6	50.0	1	2	50.0	0	0	-	1	2	3	1	1	0	0	5	-24	15.1
8	Gary Trent Jr.	POR	POR vs. PHX	12/06/2018	W	7	0	0	4	0.0	0	2	0.0	0	2	0.0	0	1	1	0	0	0	0	1	-9	1.2
9	Wade Baldwin IV	POR	POR vs. PHX	12/06/2018	W	7	3	1	3	33.3	0	1	0.0	1	1	100	0	3	3	2	0	2	2	0	-9	13.6
10	Evan Turner	POR	POR vs. PHX	12/06/2018	W	19	8	3	8	37.5	0	1	0.0	2	2	100	1	3	4	3	1	0	1	0	10	19.3
11	Jake Layman	POR	POR vs. PHX	12/06/2018	W	26	24	10	13	76.9	3	5	60.0	1	3	33.3	2	5	7	0	2	0	2	2	19	36.4
12	Caleb Swanigan	POR	POR vs. PHX	12/06/2018	W	7	0	0	0	-	0	0	-	0	0	-	0	1	1	0	0	0	1	0	-9	0.2
13	Meyers Leonard	POR	POR vs. PHX	12/06/2018	W	11	3	1	4	25.0	1	2	50.0	0	0	-	0	6	6	3	1	0	0	3	3	17.7
14	Jamal Crawford	PHX	PHX @ POR	12/06/2018	L	19	2	0	7	0.0	0	3	0.0	2	2	100	0	0	0	5	2	0	2	1	-25	13.5
15	Brad Wanamaker	BOS	BOS vs. NYK	12/06/2018	W	3	3	1	1	100	1	1	100	0	0	-	0	1	1	0	0	0	0	0	5	4.2
16	Marcus Morris Sr.	BOS	BOS vs. NYK	12/06/2018	W	30	10	5	13	38.5	0	7	0.0	0	0	-	0	3	3	2	1	0	0	2	16	19.6
17	Al Horford	BOS	BOS vs. NYK	12/06/2018	W	28	19	8	12	66.7	0	0	-	3	3	100	2	10	12	3	0	4	2	3	15	47.9
18	Guerschon Yabusele	BOS	BOS vs. NYK	12/06/2018	W	3	0	0	0	-	0	0	-	0	0	-	0	0	0	0	1	0	0	0	5	3.0
19	Mario Hezonja	NYK	NYK @ BOS	12/06/2018	L	18	3	1	4	25.0	0	2	0.0	1	1	100	0	3	3	2	0	0	2	2	-7	7.6
20	Emmanuel Mudiay	NYK	NYK @ BOS	12/06/2018	L	34	17	5	15	33.3	2	4	50.0	5	5	100	1	1	2	6	0	1	3	4	-17	28.4
21	Tim Hardaway Jr.	NYK	NYK @ BOS	12/06/2018	L	33	22	7	19	36.8	6	13	46.2	2	2	100	1	0	1	2	1	0	3	2	-17	26.2
22	Aron Baynes	BOS	BOS vs. NYK	12/06/2018	W	2	0	0	0	-	0	0	-	0	0	-	0	0	0	0	0	0	0	0	-1	0.0
23	Marcus Smart	BOS	BOS vs. NYK	12/06/2018	W	24	4	2	8	25.0	0	5	0.0	0	0	-	1	1	2	7	2	0	0	2	16	22.9
24	Jayson Tatum	BOS	BOS vs. NYK	12/06/2018	W	26	17	7	11	63.6	3	5	60.0	0	0	-	1	4	5	2	2	0	1	2	10	31.0
25	Mitchell Robinson	NYK	NYK @ BOS	12/06/2018	L	21	7	3	4	75.0	0	0	-	1	2	50.0	4	4	8	1	0	2	1	4	-16	23.1
26	Courtney Lee	NYK	NYK @ BOS	12/06/2018	L	10	3	1	3	33.3	1	2	50.0	0	0	-	0	2	2	2	0	0	0	2	-7	8.4
27	Kyrie Irving	BOS	BOS vs. NYK	12/06/2018	W	30	22	9	15	60.0	3	6	50.0	1	2	50.0	1	3	4	8	0	1	2	2	15	39.8
28	Damyean Dotson	NYK	NYK @ BOS	12/06/2018	L	20	5	2	11	18.2	0	6	0.0	1	2	50.0	0	3	3	0	1	0	1	2	-19	10.6
29	Kevin Knox II	NYK	NYK @ BOS	12/06/2018	L	25	11	4	12	33.3	2	6	33.3	1	2	50.0	1	3	4	2	0	0	2	1	-19	16.8
30	Noah Vonleh	NYK	NYK @ BOS	12/06/2018	L	34	12	4	5	80.0	1	1	100	3	4	75.0	2	8	10	3	2	0	1	0	-13	33.5
31	Jaylen Brown	BOS	BOS vs. NYK	12/06/2018	W	25	21	7	10	70.0	0	2	0.0	7	9	77.8	0	3	3	2	0	0	2	5	16	25.6
32	Enes Freedom	NYK	NYK @ BOS	12/06/2018	L	24	14	7	12	58.3	0	0	-	0	0	-	5	6	11	1	0	1	1	3	-8	30.7
33	Semi Ojeleye	BOS	BOS vs. NYK	12/06/2018	W	3	3	1	2	50.0	1	2	50.0	0	0	-	0	0	0	0	0	0	0	0	5	3.0
34	Allonzo Trier	NYK	NYK @ BOS	12/06/2018	L	18	6	2	5	40.0	0	0	-	2	2	100	0	2	2	2	0	0	2	3	-12	9.4
35	Luke Kornet	NYK	NYK @ BOS	12/06/2018	L	3	0	0	1	0.0	0	1	0.0	0	0	-	0	1	1	0	0	1	0	0	-5	4.2
36	Gordon Hayward	BOS	BOS vs. NYK	12/06/2018	W	25	8	2	6	33.3	2	3	66.7	2	2	100	0	6	6	4	0	0	0	1	13	21.2
37	Daniel Theis	BOS	BOS vs. NYK	12/06/2018	W	17	10	4	7	57.1	0	1	0.0	2	2	100	2	1	3	0	0	0	1	3	8	12.6
38	Terry Rozier	BOS	BOS vs. NYK	12/06/2018	W	24	11	3	7	42.9	3	6	50.0	2	2	100	0	7	7	4	2	1	1	4	17	33.4
39	Dwight Powell	DAL	DAL @ NOP	12/05/2018	L	24	12	4	7	57.1	0	2	0.0	4	5	80.0	3	7	10	0	0	2	2	2	-10	28.0
40	Dorian Finney-Smith	DAL	DAL @ NOP	12/05/2018	L	29	12	5	10	50.0	2	4	50.0	0	0	-	2	3	5	3	0	0	1	3	-18	21.5
41	Wesley Johnson	NOP	NOP vs. DAL	12/05/2018	W	4	3	1	2	50.0	1	1	100	0	0	-	0	1	1	0	0	0	0	0	3	4.2
42	J.J. Barea	DAL	DAL @ NOP	12/05/2018	L	18	14	6	10	60.0	2	4	50.0	0	0	-	1	1	2	4	2	0	4	0	-15	24.4
43	Darius Miller	NOP	NOP vs. DAL	12/05/2018	W	26	12	4	6	66.7	4	6	66.7	0	0	-	0	1	1	2	1	0	1	0	10	18.2
44	Solomon Hill	NOP	NOP vs. DAL	12/05/2018	W	23	3	1	4	25.0	1	4	25.0	0	0	-	0	0	0	2	0	0	1	3	21	5.0
45	Ian Clark	NOP	NOP vs. DAL	12/05/2018	W	4	6	2	3	66.7	2	3	66.7	0	0	-	0	1	1	0	1	0	0	0	3	10.2
46	Jrue Holiday	NOP	NOP vs. DAL	12/05/2018	W	34	17	6	11	54.5	1	3	33.3	4	5	80.0	0	1	1	8	4	1	1	1	21	44.2
47	Harrison Barnes	DAL	DAL @ NOP	12/05/2018	L	24	16	5	13	38.5	3	9	33.3	3	4	75.0	0	2	2	1	1	0	3	1	-16	19.9
48	Wesley Matthews	DAL	DAL @ NOP	12/05/2018	L	25	15	5	9	55.6	2	6	33.3	3	5	60.0	0	2	2	3	2	0	0	1	-21	27.9
49	Jalen Brunson	DAL	DAL @ NOP	12/05/2018	L	25	11	5	9	55.6	1	3	33.3	0	2	0.0	0	2	2	7	2	0	0	4	-9	29.9
0	E'Twaun Moore	NOP	NOP vs. DAL	12/05/2018	W	26	17	7	16	43.8	3	4	75.0	0	0	-	0	4	4	6	0	0	2	3	19	28.8
1	Anthony Davis	NOP	NOP vs. DAL	12/05/2018	W	34	27	10	20	50.0	2	2	100	5	6	83.3	0	4	4	9	2	5	2	2	12	64.3
2	Julius Randle	NOP	NOP vs. DAL	12/05/2018	W	35	27	11	16	68.8	2	3	66.7	3	7	42.9	2	16	18	1	0	0	1	2	20	49.1
3	Luka Doncic	DAL	DAL @ NOP	12/05/2018	L	22	8	2	8	25.0	1	4	25.0	3	4	75.0	0	4	4	6	0	0	2	1	-8	19.8
4	Andrew Harrison	NOP	NOP vs. DAL	12/05/2018	W	4	0	0	1	0.0	0	0	-	0	0	-	0	0	0	0	0	0	0	1	3	0.0
5	Ryan Broekhoff	DAL	DAL @ NOP	12/05/2018	L	16	9	3	7	42.9	2	5	40.0	1	1	100	1	3	4	1	0	1	1	0	-1	17.3
6	DeAndre Jordan	DAL	DAL @ NOP	12/05/2018	L	24	2	1	2	50.0	0	0	-	0	0	-	1	7	8	0	0	0	4	2	-16	7.6
7	Devin Harris	DAL	DAL @ NOP	12/05/2018	L	9	2	1	4	25.0	0	1	0.0	0	0	-	1	0	1	0	0	0	1	0	-6	2.2
8	Cheick Diallo	NOP	NOP vs. DAL	12/05/2018	W	23	10	5	6	83.3	0	0	-	0	0	-	3	7	10	1	3	0	1	1	17	31.5
9	Jahlil Okafor	NOP	NOP vs. DAL	12/05/2018	W	4	2	1	2	50.0	0	0	-	0	0	-	0	0	0	0	0	0	0	1	3	2.0
10	Maxi Kleber	DAL	DAL @ NOP	12/05/2018	L	24	5	2	12	16.7	1	8	12.5	0	0	-	2	3	5	1	0	1	0	3	-10	15.5
11	Tim Frazier	NOP	NOP vs. DAL	12/05/2018	W	23	8	3	5	60.0	1	3	33.3	1	2	50.0	0	6	6	7	1	0	2	1	-2	26.7
12	Tobias Harris	LAC	LAC @ MEM	12/05/2018	L	33	7	2	13	15.4	1	4	25.0	2	2	100	0	12	12	1	1	0	3	5	7	22.9
13	Kyle Anderson	MEM	MEM vs. LAC	12/05/2018	W	28	7	3	5	60.0	0	1	0.0	1	2	50.0	2	5	7	6	1	1	2	4	-4	28.4
14	Omri Casspi	MEM	MEM vs. LAC	12/05/2018	W	20	7	3	4	75.0	0	1	0.0	1	3	33.3	0	4	4	0	1	0	1	2	14	13.8
15	JaMychal Green	MEM	MEM vs. LAC	12/05/2018	W	29	19	7	12	58.3	0	4	0.0	5	6	83.3	4	7	11	1	2	0	1	4	11	38.7
16	Danilo Gallinari	LAC	LAC @ MEM	12/05/2018	L	34	17	5	15	33.3	3	7	42.9	4	8	50.0	1	4	5	2	1	0	0	2	-3	29.0
17	Garrett Temple	MEM	MEM vs. LAC	12/05/2018	W	19	4	1	5	20.0	1	3	33.3	1	2	50.0	0	1	1	1	2	0	2	5	-7	10.7
18	Joakim Noah	MEM	MEM vs. LAC	12/05/2018	W	13	4	2	5	40.0	0	0	-	0	0	-	2	1	3	0	0	0	1	1	4	6.6
19	Marc Gasol	MEM	MEM vs. LAC	12/05/2018	W	33	4	1	13	7.7	0	5	0.0	2	3	66.7	2	6	8	4	0	1	2	2	0	20.6
20	Lou Williams	LAC	LAC @ MEM	12/05/2018	L	25	12	2	8	25.0	1	3	33.3	7	7	100	0	0	0	7	0	0	6	2	-5	16.5
21	Montrezl Harrell	LAC	LAC @ MEM	12/05/2018	L	26	8	4	8	50.0	0	1	0.0	0	0	-	1	2	3	0	1	0	1	1	-18	13.6
22	Patrick Beverley	LAC	LAC @ MEM	12/05/2018	L	17	4	1	2	50.0	1	2	50.0	1	2	50.0	0	1	1	0	1	0	2	2	-20	6.2
23	Boban Marjanovic	LAC	LAC @ MEM	12/05/2018	L	13	19	4	5	80.0	0	0	-	11	12	91.7	4	4	8	1	1	0	0	2	8	33.1
24	Mike Conley	MEM	MEM vs. LAC	12/05/2018	W	34	22	9	16	56.3	2	4	50.0	2	4	50.0	0	7	7	4	2	2	3	1	16	45.4
25	Mike Scott	LAC	LAC @ MEM	12/05/2018	L	13	0	0	3	0.0	0	2	0.0	0	0	-	2	4	6	0	0	0	1	2	-11	6.2
26	Shai Gilgeous-Alexander	LAC	LAC @ MEM	12/05/2018	L	29	12	4	9	44.4	1	1	100	3	4	75.0	1	3	4	4	3	1	1	1	10	33.8
27	MarShon Brooks	MEM	MEM vs. LAC	12/05/2018	W	16	9	3	7	42.9	2	3	66.7	1	2	50.0	0	1	1	1	0	1	0	0	11	14.7
28	Jaren Jackson Jr.	MEM	MEM vs. LAC	12/05/2018	W	21	13	5	10	50.0	1	4	25.0	2	2	100	1	5	6	0	1	1	0	6	2	26.2
29	Shelvin Mack	MEM	MEM vs. LAC	12/05/2018	W	27	7	3	8	37.5	1	3	33.3	0	0	-	0	1	1	1	0	0	3	2	3	6.7
30	Marcin Gortat	LAC	LAC @ MEM	12/05/2018	L	15	2	1	3	33.3	0	0	-	0	0	-	2	1	3	0	0	3	3	2	2	11.6
31	Avery Bradley	LAC	LAC @ MEM	12/05/2018	L	33	5	2	8	25.0	1	3	33.3	0	0	-	0	5	5	1	1	0	1	2	-15	14.5
32	Tyrone Wallace	LAC	LAC @ MEM	12/05/2018	L	3	0	0	0	-	0	0	-	0	0	-	0	0	0	0	0	0	0	0	-5	0.0
33	T.J. McConnell	PHI	PHI @ TOR	12/05/2018	L	23	6	3	4	75.0	0	0	-	0	0	-	0	2	2	2	5	0	5	3	-2	21.4
34	Jimmy Butler	PHI	PHI @ TOR	12/05/2018	L	38	38	15	27	55.6	4	7	57.1	4	4	100	3	7	10	1	1	1	2	2	3	55.5
35	Kyle Lowry	TOR	TOR vs. PHI	12/05/2018	W	33	7	2	8	25.0	1	7	14.3	2	2	100	0	4	4	4	3	1	4	0	5	25.8
36	O.G. Anunoby	TOR	TOR vs. PHI	12/05/2018	W	18	4	2	8	25.0	0	3	0.0	0	0	-	4	1	5	2	1	0	1	2	8	15.0
37	Lorenzo Brown	TOR	TOR vs. PHI	12/05/2018	W	1	0	0	0	-	0	0	-	0	0	-	0	0	0	0	0	0	0	1	0	0.0
38	Kawhi Leonard	TOR	TOR vs. PHI	12/05/2018	W	35	36	13	24	54.2	5	6	83.3	5	6	83.3	1	8	9	1	5	1	2	0	4	64.3
39	Ben Simmons	PHI	PHI @ TOR	12/05/2018	L	34	8	4	6	66.7	0	0	-	0	0	-	2	8	10	11	1	0	7	4	1	32.5
40	Furkan Korkmaz	PHI	PHI @ TOR	12/05/2018	L	7	0	0	2	0.0	0	1	0.0	0	0	-	0	0	0	0	0	0	0	0	-6	0.0
41	Mike Muscala	PHI	PHI @ TOR	12/05/2018	L	23	6	1	4	25.0	1	4	25.0	3	3	100	0	8	8	1	0	1	0	2	2	20.1
42	Serge Ibaka	TOR	TOR vs. PHI	12/05/2018	W	24	18	7	13	53.8	0	1	0.0	4	4	100	2	6	8	2	0	0	1	1	-4	29.6
43	Wilson Chandler	PHI	PHI @ TOR	12/05/2018	L	26	3	1	6	16.7	1	3	33.3	0	0	-	4	2	6	2	0	0	0	3	-13	13.2
44	Jonas Valanciunas	TOR	TOR vs. PHI	12/05/2018	W	18	26	9	13	69.2	0	1	0.0	8	9	88.9	1	7	8	2	0	0	0	3	14	38.6
45	JJ Redick	PHI	PHI @ TOR	12/05/2018	L	35	25	9	16	56.3	5	12	41.7	2	2	100	0	1	1	4	0	1	3	4	-21	32.2
46	Landry Shamet	PHI	PHI @ TOR	12/05/2018	L	17	6	2	6	33.3	0	4	0.0	2	3	66.7	0	0	0	0	0	0	0	0	4	6.0
47	CJ Miles	TOR	TOR vs. PHI	12/05/2018	W	10	0	0	2	0.0	0	1	0.0	0	0	-	0	1	1	2	0	0	0	0	8	4.2
48	Fred VanVleet	TOR	TOR vs. PHI	12/05/2018	W	19	5	2	7	28.6	1	3	33.3	0	0	-	0	1	1	1	1	0	1	1	7	9.7
49	Pascal Siakam	TOR	TOR vs. PHI	12/05/2018	W	31	6	3	8	37.5	0	0	-	0	0	-	5	3	8	6	1	0	0	4	2	27.6
0	Joel Embiid	PHI	PHI @ TOR	12/05/2018	L	36	10	5	17	29.4	0	4	0.0	0	2	0.0	2	10	12	5	0	2	4	5	-23	33.9
1	Danny Green	TOR	TOR vs. PHI	12/05/2018	W	32	5	2	9	22.2	1	6	16.7	0	0	-	2	3	5	3	0	1	2	1	5	16.5
2	Greg Monroe	TOR	TOR vs. PHI	12/05/2018	W	6	4	2	4	50.0	0	0	-	0	1	0.0	2	2	4	0	1	0	0	0	1	11.8
3	Delon Wright	TOR	TOR vs. PHI	12/05/2018	W	13	2	1	4	25.0	0	1	0.0	0	0	-	0	0	0	2	0	0	0	0	5	5.0
4	Derrick Rose	MIN	MIN vs. CHA	12/05/2018	W	26	16	8	15	53.3	0	2	0.0	0	2	0.0	1	0	1	3	0	0	1	0	9	20.7
5	Willy Hernangomez	CHA	CHA @ MIN	12/05/2018	L	2	4	2	2	100	0	0	-	0	0	-	1	1	2	0	0	0	0	0	0	6.4
6	Robert Covington	MIN	MIN vs. CHA	12/05/2018	W	33	17	6	9	66.7	1	3	33.3	4	4	100	0	6	6	1	2	1	2	4	3	32.7
7	Jeff Teague	MIN	MIN vs. CHA	12/05/2018	W	34	3	1	6	16.7	0	1	0.0	1	1	100	0	2	2	18	1	2	3	2	31	38.4
8	Malik Monk	CHA	CHA @ MIN	12/05/2018	L	18	10	3	6	50.0	0	3	0.0	4	4	100	0	1	1	0	1	1	2	0	1	15.2
9	Andrew Wiggins	MIN	MIN vs. CHA	12/05/2018	W	34	26	11	19	57.9	3	5	60.0	1	3	33.3	1	5	6	5	0	1	4	1	26	39.7
10	Frank Kaminsky	CHA	CHA @ MIN	12/05/2018	L	22	10	4	7	57.1	2	4	50.0	0	0	-	0	1	1	2	0	0	1	4	-6	13.2
11	Kemba Walker	CHA	CHA @ MIN	12/05/2018	L	30	15	6	16	37.5	1	5	20.0	2	3	66.7	0	2	2	5	1	0	1	2	-21	26.9
12	Devonte' Graham	CHA	CHA @ MIN	12/05/2018	L	2	0	0	0	-	0	0	-	0	0	-	0	0	0	1	0	0	0	0	0	1.5
13	Josh Okogie	MIN	MIN vs. CHA	12/05/2018	W	2	0	0	0	-	0	0	-	0	0	-	0	0	0	0	0	0	0	0	-2	0.0
14	James Nunnally	MIN	MIN vs. CHA	12/05/2018	W	2	0	0	1	0.0	0	0	-	0	0	-	0	0	0	1	0	0	0	0	-2	1.5
15	Miles Bridges	CHA	CHA @ MIN	12/05/2018	L	21	10	4	9	44.4	2	5	40.0	0	0	-	0	2	2	1	0	0	1	1	2	12.9
16	Tyus Jones	MIN	MIN vs. CHA	12/05/2018	W	14	0	0	2	0.0	0	1	0.0	0	0	-	0	0	0	1	1	0	1	1	-14	3.5
17	Tony Parker	CHA	CHA @ MIN	12/05/2018	L	15	0	0	4	0.0	0	0	-	0	0	-	0	2	2	5	0	0	1	0	4	8.9
18	Bismack Biyombo	CHA	CHA @ MIN	12/05/2018	L	4	1	0	0	-	0	0	-	1	2	50.0	0	1	1	0	0	0	1	0	-7	1.2
19	Gorgui Dieng	MIN	MIN vs. CHA	12/05/2018	W	12	5	2	4	50.0	0	1	0.0	1	1	100	1	4	5	0	0	0	2	1	-9	9.0
20	Dwayne Bacon	CHA	CHA @ MIN	12/05/2018	L	2	0	0	1	0.0	0	0	-	0	0	-	0	0	0	0	0	0	0	0	0	0.0
21	Cody Zeller	CHA	CHA @ MIN	12/05/2018	L	33	9	4	8	50.0	1	3	33.3	0	0	-	3	3	6	3	2	0	1	4	-17	25.7
22	Taj Gibson	MIN	MIN vs. CHA	12/05/2018	W	25	11	4	5	80.0	2	3	66.7	1	2	50.0	1	9	10	1	0	1	0	1	6	27.5
23	Anthony Tolliver	MIN	MIN vs. CHA	12/05/2018	W	2	0	0	0	-	0	0	-	0	0	-	0	1	1	0	0	0	0	0	-2	1.2
24	Michael Kidd-Gilchrist	CHA	CHA @ MIN	12/05/2018	L	23	9	4	10	40.0	1	2	50.0	0	0	-	5	0	5	0	1	0	2	1	-6	16.0
25	Nicolas Batum	CHA	CHA @ MIN	12/05/2018	L	37	18	7	17	41.2	3	6	50.0	1	1	100	2	5	7	8	1	0	0	1	-17	41.4
26	Jeremy Lamb	CHA	CHA @ MIN	12/05/2018	L	30	18	6	18	33.3	2	5	40.0	4	5	80.0	2	9	11	2	1	0	0	2	-18	37.2
27	Dario Saric	MIN	MIN vs. CHA	12/05/2018	W	21	8	3	8	37.5	2	3	66.7	0	0	-	2	5	7	1	0	0	0	1	13	17.9
28	Karl-Anthony Towns	MIN	MIN vs. CHA	12/05/2018	W	36	35	13	20	65.0	4	5	80.0	5	7	71.4	4	8	12	3	2	6	2	4	26	75.9
29	Jason Smith	WAS	WAS @ ATL	12/05/2018	W	6	1	0	2	0.0	0	1	0.0	1	2	50.0	0	2	2	2	0	0	0	2	5	6.4
30	Dewayne Dedmon	ATL	ATL vs. WAS	12/05/2018	L	22	10	3	9	33.3	1	5	20.0	3	4	75.0	2	6	8	1	2	0	2	4	-1	25.1
31	Jeremy Lin	ATL	ATL vs. WAS	12/05/2018	L	4	2	1	1	100	0	0	-	0	0	-	0	1	1	1	0	0	0	0	-1	4.7
32	Kevin Huerter	ATL	ATL vs. WAS	12/05/2018	L	27	8	2	6	33.3	2	5	40.0	2	2	100	1	2	3	4	0	1	1	3	5	19.6
33	Bradley Beal	WAS	WAS @ ATL	12/05/2018	W	42	36	12	22	54.5	2	6	33.3	10	13	76.9	1	5	6	9	1	0	3	4	15	56.7
34	Trae Young	ATL	ATL vs. WAS	12/05/2018	L	33	14	4	13	30.8	1	4	25.0	5	9	55.6	1	1	2	5	2	0	6	2	-16	23.9
35	Kent Bazemore	ATL	ATL vs. WAS	12/05/2018	L	35	22	8	18	44.4	2	9	22.2	4	4	100	0	2	2	6	4	1	2	6	-22	46.4
36	Tyler Dorsey	ATL	ATL vs. WAS	12/05/2018	L	20	11	3	6	50.0	1	3	33.3	4	5	80.0	0	3	3	2	0	0	1	1	9	16.6
37	DeAndre' Bembry	ATL	ATL vs. WAS	12/05/2018	L	27	8	4	11	36.4	0	2	0.0	0	0	-	0	3	3	6	4	0	1	2	-15	31.6
38	Tomas Satoransky	WAS	WAS @ ATL	12/05/2018	W	38	14	5	7	71.4	2	3	66.7	2	2	100	1	3	4	7	2	1	0	1	6	38.3
39	Troy Brown Jr.	WAS	WAS @ ATL	12/05/2018	W	7	4	2	4	50.0	0	0	-	0	0	-	1	2	3	1	1	0	0	0	4	12.1
40	Otto Porter Jr.	WAS	WAS @ ATL	12/05/2018	W	43	20	9	19	47.4	2	9	22.2	0	0	-	5	6	11	5	1	0	6	1	15	37.7
41	Alex Len	ATL	ATL vs. WAS	12/05/2018	L	10	0	0	3	0.0	0	0	-	0	0	-	0	2	2	0	0	0	0	3	-8	2.4
42	Okaro White	WAS	WAS @ ATL	12/05/2018	W	1	0	0	0	-	0	0	-	0	0	-	0	0	0	0	0	0	0	0	-3	0.0
43	Markieff Morris	WAS	WAS @ ATL	12/05/2018	W	23	12	5	11	45.5	2	7	28.6	0	0	-	0	2	2	3	0	2	2	4	14	22.9
44	Justin Anderson	ATL	ATL vs. WAS	12/05/2018	L	2	0	0	0	-	0	0	-	0	0	-	0	0	0	0	0	0	0	0	-3	0.0
45	Vince Carter	ATL	ATL vs. WAS	12/05/2018	L	21	13	4	7	57.1	3	6	50.0	2	2	100	1	3	4	2	1	1	0	1	-7	26.8
46	Miles Plumlee	ATL	ATL vs. WAS	12/05/2018	L	7	3	0	1	0.0	0	0	-	3	4	75.0	0	1	1	1	0	1	2	0	-3	6.7
47	Kelly Oubre Jr.	WAS	WAS @ ATL	12/05/2018	W	25	19	5	10	50.0	2	5	40.0	7	8	87.5	1	4	5	0	3	0	2	5	11	32.0
48	Thomas Bryant	WAS	WAS @ ATL	12/05/2018	W	21	16	5	8	62.5	1	2	50.0	5	5	100	2	7	9	1	1	1	0	2	-5	34.3
49	Austin Rivers	WAS	WAS @ ATL	12/05/2018	W	34	9	3	12	25.0	1	5	20.0	2	2	100	1	6	7	7	0	0	2	5	8	25.9
0	John Collins	ATL	ATL vs. WAS	12/05/2018	L	32	26	12	17	70.6	2	4	50.0	0	1	0.0	3	11	14	0	0	0	2	5	-8	40.8
1	Eric Bledsoe	MIL	MIL vs. DET	12/05/2018	W	26	27	10	17	58.8	2	6	33.3	5	5	100	0	3	3	4	3	0	1	2	14	44.6
2	Langston Galloway	DET	DET @ MIL	12/05/2018	L	23	5	2	5	40.0	1	4	25.0	0	0	-	1	1	2	1	0	0	0	1	-25	8.9
3	Zaza Pachulia	DET	DET @ MIL	12/05/2018	L	18	8	2	3	66.7	0	0	-	4	6	66.7	2	3	5	1	0	0	0	1	-6	15.5
4	Ish Smith	DET	DET @ MIL	12/05/2018	L	15	0	0	3	0.0	0	2	0.0	0	0	-	0	1	1	0	0	0	2	2	-5	-0.8
5	Blake Griffin	DET	DET @ MIL	12/05/2018	L	30	31	11	22	50.0	4	11	36.4	5	6	83.3	0	7	7	4	0	1	7	2	-17	41.4
6	Stanley Johnson	DET	DET @ MIL	12/05/2018	L	27	7	3	16	18.8	1	8	12.5	0	0	-	3	6	9	0	2	0	4	1	-13	19.8
7	Donte DiVincenzo	MIL	MIL vs. DET	12/05/2018	W	17	3	1	5	20.0	1	4	25.0	0	0	-	0	2	2	1	2	0	2	0	0	10.9
8	Sterling Brown	MIL	MIL vs. DET	12/05/2018	W	19	11	4	6	66.7	3	4	75.0	0	0	-	1	2	3	0	1	0	0	0	4	17.6
9	Bruce Brown	DET	DET @ MIL	12/05/2018	L	26	3	1	2	50.0	1	2	50.0	0	0	-	2	3	5	3	0	0	2	5	-1	11.5
10	Christian Wood	MIL	MIL vs. DET	12/05/2018	W	7	6	2	3	66.7	0	0	-	2	2	100	1	3	4	0	0	0	0	0	-3	10.8
11	Tony Snell	MIL	MIL vs. DET	12/05/2018	W	25	11	2	5	40.0	0	3	0.0	7	7	100	1	6	7	1	2	0	1	1	21	25.9
12	Khyri Thomas	DET	DET @ MIL	12/05/2018	L	11	3	1	3	33.3	1	3	33.3	0	0	-	0	3	3	2	0	0	1	0	0	8.6
13	Reggie Jackson	DET	DET @ MIL	12/05/2018	L	24	15	6	15	40.0	1	5	20.0	2	3	66.7	1	6	7	5	1	0	1	4	-20	32.9
14	Jon Leuer	DET	DET @ MIL	12/05/2018	L	7	6	3	4	75.0	0	0	-	0	0	-	1	1	2	0	0	0	0	1	3	8.4
15	Andre Drummond	DET	DET @ MIL	12/05/2018	L	30	10	4	10	40.0	0	0	-	2	4	50.0	2	6	8	1	1	0	3	5	-17	21.1
16	Brook Lopez	MIL	MIL vs. DET	12/05/2018	W	26	6	2	5	40.0	2	5	40.0	0	0	-	0	8	8	1	1	3	0	2	22	29.1
17	Giannis Antetokounmpo	MIL	MIL vs. DET	12/05/2018	W	26	15	6	12	50.0	0	2	0.0	3	4	75.0	1	6	7	5	1	1	5	4	22	31.9
18	Luke Kennard	DET	DET @ MIL	12/05/2018	L	7	2	1	6	16.7	0	2	0.0	0	0	-	0	0	0	0	1	0	0	0	-3	5.0
19	Matthew Dellavedova	MIL	MIL vs. DET	12/05/2018	W	20	2	0	2	0.0	0	1	0.0	2	2	100	0	1	1	6	0	0	3	4	11	9.2
20	Jaylen Morris	MIL	MIL vs. DET	12/05/2018	W	6	2	1	3	33.3	0	0	-	0	0	-	0	1	1	1	0	0	0	0	0	4.7
21	Thon Maker	MIL	MIL vs. DET	12/05/2018	W	21	11	3	8	37.5	2	6	33.3	3	6	50.0	0	2	2	1	0	0	0	3	4	14.9
22	Glenn Robinson III	DET	DET @ MIL	12/05/2018	L	9	2	1	2	50.0	0	0	-	0	0	-	0	1	1	0	1	0	0	2	-14	6.2
23	D.J. Wilson	MIL	MIL vs. DET	12/05/2018	W	6	7	2	3	66.7	2	3	66.7	1	2	50.0	0	0	0	0	1	0	0	3	0	10.0
24	Malcolm Brogdon	MIL	MIL vs. DET	12/05/2018	W	21	14	5	10	50.0	2	4	50.0	2	2	100	0	6	6	2	1	0	2	1	14	25.2
25	Pat Connaughton	MIL	MIL vs. DET	12/05/2018	W	19	0	0	3	0.0	0	3	0.0	0	0	-	0	2	2	3	1	0	1	1	6	8.9
26	Jose Calderon	DET	DET @ MIL	12/05/2018	L	13	0	0	4	0.0	0	1	0.0	0	0	-	0	1	1	2	0	0	0	2	3	4.2
27	Tristan Thompson	CLE	CLE vs. GSW	12/05/2018	L	30	14	6	8	75.0	0	0	-	2	6	33.3	7	12	19	3	0	0	0	3	-12	41.3
