	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25
1	Larry Nance Jr.	POR	POR vs. CHI	11/17/2021	W	25	16	6	9	66.7	2	3	66.7	2	2	100	3	6	9	3	3	1	2	3	10	41.3
2	Alex Caruso	CHI	CHI @ POR	11/17/2021	L	38	12	3	9	33.3	1	4	25.0	5	6	83.3	4	6	10	9	2	2	1	4	5	48.5
3	Anfernee Simons	POR	POR vs. CHI	11/17/2021	W	18	6	1	3	33.3	0	1	0.0	4	5	80.0	0	1	1	2	1	0	1	2	-2	12.2
4	Coby White	CHI	CHI @ POR	11/17/2021	L	10	0	0	2	0.0	0	2	0.0	0	0	-	0	1	1	1	0	0	0	1	-3	2.7
5	Nassir Little	POR	POR vs. CHI	11/17/2021	W	24	6	1	7	14.3	0	4	0.0	4	4	100	0	7	7	0	0	0	2	3	5	12.4
6	Javonte Green	CHI	CHI @ POR	11/17/2021	L	20	6	2	3	66.7	0	0	-	2	2	100	1	0	1	1	0	0	0	1	-1	8.7
7	Ayo Dosunmu	CHI	CHI @ POR	11/17/2021	L	17	8	3	3	100	1	1	100	1	2	50.0	0	2	2	0	1	0	0	0	-9	13.4
8	Tim Hardaway Jr.	DAL	DAL @ PHX	11/17/2021	L	37	22	9	23	39.1	3	8	37.5	1	1	100	1	1	2	4	2	0	1	4	-11	35.4
9	Deandre Ayton	PHX	PHX vs. DAL	11/17/2021	W	36	19	9	13	69.2	0	0	-	1	3	33.3	3	10	13	2	0	1	1	2	4	39.6
10	Chris Paul	PHX	PHX vs. DAL	11/17/2021	W	37	7	2	12	16.7	0	6	0.0	3	4	75.0	0	4	4	14	0	0	0	2	1	32.8
11	Jae Crowder	PHX	PHX vs. DAL	11/17/2021	W	28	14	4	11	36.4	4	9	44.4	2	2	100	0	1	1	0	2	1	1	0	-3	23.2
12	JaVale McGee	PHX	PHX vs. DAL	11/17/2021	W	12	10	4	5	80.0	0	0	-	2	2	100	3	3	6	0	0	3	1	0	3	25.2
13	Trey Burke	DAL	DAL @ PHX	11/17/2021	L	15	10	4	7	57.1	2	2	100	0	0	-	0	2	2	1	0	0	1	1	1	12.9
14	Kristaps Porzingis	DAL	DAL @ PHX	11/17/2021	L	32	21	7	20	35.0	2	7	28.6	5	5	100	2	6	8	7	1	2	1	2	9	49.1
15	Frank Ntilikina	DAL	DAL @ PHX	11/17/2021	L	18	13	5	8	62.5	3	3	100	0	0	-	0	3	3	1	1	0	0	0	-4	21.1
16	Sterling Brown	DAL	DAL @ PHX	11/17/2021	L	14	0	0	1	0.0	0	1	0.0	0	0	-	0	0	0	0	0	0	0	1	-3	0.0
17	Mikal Bridges	PHX	PHX vs. DAL	11/17/2021	W	36	10	4	11	36.4	2	6	33.3	0	0	-	1	3	4	2	3	1	0	0	4	29.8
18	Jalen Brunson	DAL	DAL @ PHX	11/17/2021	L	37	18	8	18	44.4	2	4	50.0	0	0	-	1	8	9	9	0	0	3	1	0	39.3
19	Landry Shamet	PHX	PHX vs. DAL	11/17/2021	W	17	11	4	8	50.0	3	7	42.9	0	0	-	0	3	3	3	0	1	1	1	5	21.1
20	Cameron Johnson	PHX	PHX vs. DAL	11/17/2021	W	21	6	2	3	66.7	2	2	100	0	0	-	1	5	6	2	0	0	1	3	10	15.2
21	Reggie Bullock	DAL	DAL @ PHX	11/17/2021	L	26	2	1	6	16.7	0	1	0.0	0	0	-	1	4	5	2	0	0	2	3	-11	9.0
22	Willie Cauley-Stein	DAL	DAL @ PHX	11/17/2021	L	9	0	0	1	0.0	0	0	-	0	0	-	0	1	1	0	0	0	1	1	-8	0.2
23	Devin Booker	PHX	PHX vs. DAL	11/17/2021	W	35	24	11	21	52.4	2	4	50.0	0	1	0.0	0	9	9	0	0	0	1	1	8	33.8
24	Dwight Powell	DAL	DAL @ PHX	11/17/2021	L	22	3	1	1	100	1	1	100	0	0	-	2	10	12	3	1	0	0	1	-2	24.9
25	Cameron Payne	PHX	PHX vs. DAL	11/17/2021	W	13	4	1	6	16.7	0	3	0.0	2	2	100	0	3	3	4	1	0	1	0	3	15.6
26	Dorian Finney-Smith	DAL	DAL @ PHX	11/17/2021	L	32	9	3	6	50.0	3	5	60.0	0	0	-	1	6	7	1	0	0	1	0	-6	17.9
27	Abdel Nader	PHX	PHX vs. DAL	11/17/2021	W	5	0	0	3	0.0	0	2	0.0	0	0	-	0	0	0	0	0	0	0	0	0	0.0
28	Patrick Beverley	MIN	MIN vs. SAC	11/17/2021	W	34	14	5	12	41.7	0	5	0.0	4	4	100	2	4	6	7	1	3	3	5	16	40.7
29	Tristan Thompson	SAC	SAC @ MIN	11/17/2021	L	17	8	2	6	33.3	0	0	-	4	6	66.7	4	5	9	0	1	0	0	3	1	21.8
30	Nathan Knight	MIN	MIN vs. SAC	11/17/2021	W	0	0	0	0	-	0	0	-	0	0	-	0	0	0	0	0	0	0	0	0	0.0
31	Jordan McLaughlin	MIN	MIN vs. SAC	11/17/2021	W	3	0	0	0	-	0	0	-	0	0	-	0	0	0	1	0	0	1	0	-1	0.5
32	Jarred Vanderbilt	MIN	MIN vs. SAC	11/17/2021	W	25	4	1	1	100	0	0	-	2	2	100	3	4	7	0	2	1	1	4	11	20.4
33	Marvin Bagley III	SAC	SAC @ MIN	11/17/2021	L	11	2	1	5	20.0	0	2	0.0	0	0	-	3	2	5	1	0	0	1	1	-3	8.5
34	Harrison Barnes	SAC	SAC @ MIN	11/17/2021	L	34	13	3	10	30.0	1	2	50.0	6	6	100	2	3	5	2	1	1	2	1	-16	26.0
35	D'Angelo Russell	MIN	MIN vs. SAC	11/17/2021	W	34	17	6	15	40.0	1	6	16.7	4	4	100	1	3	4	7	2	1	2	2	16	39.3
36	Karl-Anthony Towns	MIN	MIN vs. SAC	11/17/2021	W	37	22	9	12	75.0	1	4	25.0	3	3	100	1	5	6	4	0	2	6	4	22	35.2
37	Richaun Holmes	SAC	SAC @ MIN	11/17/2021	L	30	12	6	10	60.0	0	1	0.0	0	1	0.0	4	3	7	0	0	1	2	4	-10	21.4
38	Malik Beasley	MIN	MIN vs. SAC	11/17/2021	W	18	4	1	5	20.0	1	5	20.0	1	2	50.0	0	2	2	0	1	0	0	2	-5	9.4
39	De'Aaron Fox	SAC	SAC @ MIN	11/17/2021	L	37	28	10	20	50.0	2	5	40.0	6	8	75.0	0	1	1	5	0	0	3	3	-16	33.7
40	Buddy Hield	SAC	SAC @ MIN	11/17/2021	L	29	16	5	17	29.4	5	14	35.7	1	2	50.0	1	2	3	2	0	0	0	1	2	22.6
41	Taurean Prince	MIN	MIN vs. SAC	11/17/2021	W	15	5	2	4	50.0	1	3	33.3	0	0	-	0	0	0	0	1	0	1	1	-10	7.0
42	Chimezie Metu	SAC	SAC @ MIN	11/17/2021	L	25	4	2	8	25.0	0	4	0.0	0	0	-	1	7	8	2	0	1	3	3	-5	16.6
43	Naz Reid	MIN	MIN vs. SAC	11/17/2021	W	13	8	3	4	75.0	1	2	50.0	1	2	50.0	1	1	2	0	0	2	0	2	-13	16.4
44	Anthony Edwards	MIN	MIN vs. SAC	11/17/2021	W	40	26	11	24	45.8	4	10	40.0	0	0	-	1	4	5	1	0	1	1	4	10	35.5
45	Tyrese Haliburton	SAC	SAC @ MIN	11/17/2021	L	34	7	3	10	30.0	1	5	20.0	0	0	-	2	3	5	3	2	0	4	3	-13	19.5
46	Jaden McDaniels	MIN	MIN vs. SAC	11/17/2021	W	20	7	3	5	60.0	1	1	100	0	1	0.0	1	2	3	0	1	0	2	0	4	11.6
47	Davion Mitchell	SAC	SAC @ MIN	11/17/2021	L	22	7	2	7	28.6	1	5	20.0	2	2	100	3	1	4	4	3	0	1	3	10	25.8
48	Alperen Sengun	HOU	HOU @ OKC	11/17/2021	L	5	0	0	2	0.0	0	0	-	0	0	-	2	0	2	0	0	0	1	0	-5	1.4
49	Tre Mann	OKC	OKC vs. HOU	11/17/2021	W	11	7	2	4	50.0	1	3	33.3	2	2	100	0	1	1	0	2	0	0	0	4	14.2
0	Jeremiah Robinson-Earl	OKC	OKC vs. HOU	11/17/2021	W	25	8	3	9	33.3	0	5	0.0	2	2	100	2	7	9	1	2	1	0	3	4	29.3
1	Jae'Sean Tate	HOU	HOU @ OKC	11/17/2021	L	34	16	6	13	46.2	1	1	100	3	4	75.0	4	4	8	2	1	0	1	5	-16	30.6
2	Jalen Green	HOU	HOU @ OKC	11/17/2021	L	36	21	6	14	42.9	3	9	33.3	6	6	100	0	3	3	2	1	0	1	0	-15	29.6
3	Armoni Brooks	HOU	HOU @ OKC	11/17/2021	L	6	3	1	4	25.0	1	4	25.0	0	0	-	0	0	0	0	1	0	0	1	-1	6.0
4	Luguentz Dort	OKC	OKC vs. HOU	11/17/2021	W	37	34	14	22	63.6	4	11	36.4	2	4	50.0	3	5	8	2	0	1	1	4	17	48.6
5	Darius Bazley	OKC	OKC vs. HOU	11/17/2021	W	26	7	3	10	30.0	1	3	33.3	0	0	-	0	8	8	0	0	0	1	1	7	15.6
6	Shai Gilgeous-Alexander	OKC	OKC vs. HOU	11/17/2021	W	37	15	6	18	33.3	1	8	12.5	2	2	100	2	5	7	9	4	1	3	2	17	48.9
7	David Nwaba	HOU	HOU @ OKC	11/17/2021	L	6	1	0	2	0.0	0	2	0.0	1	2	50.0	0	1	1	0	0	0	0	0	-4	2.2
8	Aaron Wiggins	OKC	OKC vs. HOU	11/17/2021	W	0	0	0	0	-	0	0	-	0	0	-	0	0	0	0	0	0	0	0	0	0.0
9	Eric Gordon	HOU	HOU @ OKC	11/17/2021	L	39	15	6	13	46.2	3	6	50.0	0	0	-	1	4	5	5	1	1	3	0	-7	31.5
10	D.J. Augustin	HOU	HOU @ OKC	11/17/2021	L	15	0	0	1	0.0	0	1	0.0	0	0	-	0	2	2	3	0	0	2	0	2	4.9
11	Derrick Favors	OKC	OKC vs. HOU	11/17/2021	W	18	3	1	2	50.0	0	0	-	1	4	25.0	0	4	4	0	1	0	0	1	-2	10.8
12	Daniel Theis	HOU	HOU @ OKC	11/17/2021	L	24	10	4	8	50.0	2	5	40.0	0	0	-	0	5	5	2	2	0	1	2	4	24.0
13	Kenrich Williams	OKC	OKC vs. HOU	11/17/2021	W	18	0	0	1	0.0	0	0	-	0	2	0.0	1	1	2	2	0	0	0	0	3	5.4
14	Ty Jerome	OKC	OKC vs. HOU	11/17/2021	W	11	5	2	3	66.7	1	1	100	0	0	-	0	1	1	1	0	0	0	2	-3	7.7
15	Garrison Mathews	HOU	HOU @ OKC	11/17/2021	L	21	7	2	6	33.3	2	6	33.3	1	1	100	0	2	2	0	0	1	2	3	-2	10.4
16	Aleksej Pokusevski	OKC	OKC vs. HOU	11/17/2021	W	10	2	1	6	16.7	0	3	0.0	0	0	-	0	2	2	1	1	1	2	2	-1	9.9
17	Kenyon Martin Jr.	HOU	HOU @ OKC	11/17/2021	L	12	6	3	6	50.0	0	3	0.0	0	0	-	0	3	3	1	0	0	1	1	2	10.1
18	Josh Giddey	OKC	OKC vs. HOU	11/17/2021	W	34	14	7	14	50.0	0	2	0.0	0	0	-	1	10	11	2	0	1	3	3	1	30.2
19	Danuel House Jr.	HOU	HOU @ OKC	11/17/2021	L	12	0	0	5	0.0	0	1	0.0	0	0	-	0	1	1	1	0	1	2	1	-3	3.7
20	Christian Wood	HOU	HOU @ OKC	11/17/2021	L	29	10	4	16	25.0	0	4	0.0	2	6	33.3	2	12	14	0	0	1	0	1	-15	29.8
21	Mike Muscala	OKC	OKC vs. HOU	11/17/2021	W	14	6	2	3	66.7	2	3	66.7	0	0	-	0	3	3	0	0	1	0	1	13	12.6
22	Rajon Rondo	LAL	LAL @ MIL	11/17/2021	L	12	8	3	5	60.0	2	3	66.7	0	0	-	1	1	2	0	0	0	1	2	-10	9.4
23	Jrue Holiday	MIL	MIL vs. LAL	11/17/2021	W	39	8	3	13	23.1	1	6	16.7	1	2	50.0	0	6	6	8	4	0	5	3	-4	34.2
24	Anthony Davis	LAL	LAL @ MIL	11/17/2021	L	37	18	9	15	60.0	0	1	0.0	0	0	-	2	7	9	4	0	2	1	4	5	39.8
25	Kent Bazemore	LAL	LAL @ MIL	11/17/2021	L	11	0	0	5	0.0	0	3	0.0	0	0	-	1	2	3	0	1	0	1	0	-5	5.6
26	Avery Bradley	LAL	LAL @ MIL	11/17/2021	L	17	5	2	6	33.3	1	3	33.3	0	0	-	0	1	1	0	1	0	1	1	-6	8.2
27	Russell Westbrook	LAL	LAL @ MIL	11/17/2021	L	36	19	7	16	43.8	2	5	40.0	3	4	75.0	1	3	4	15	1	0	3	3	3	46.3
28	Dwight Howard	LAL	LAL @ MIL	11/17/2021	L	8	3	1	2	50.0	0	0	-	1	2	50.0	0	2	2	0	1	1	0	1	-11	11.4
29	Carmelo Anthony	LAL	LAL @ MIL	11/17/2021	L	32	10	4	10	40.0	2	8	25.0	0	0	-	0	6	6	1	1	0	2	2	1	19.7
30	Wayne Ellington	LAL	LAL @ MIL	11/17/2021	L	20	3	1	7	14.3	1	7	14.3	0	0	-	0	3	3	0	0	0	0	0	-1	6.6
31	DeAndre Jordan	LAL	LAL @ MIL	11/17/2021	L	5	0	0	2	0.0	0	0	-	0	0	-	2	2	4	0	0	0	0	0	-5	4.8
32	George Hill	MIL	MIL vs. LAL	11/17/2021	W	22	0	0	1	0.0	0	1	0.0	0	0	-	0	9	9	2	0	0	2	1	23	11.8
33	Giannis Antetokounmpo	MIL	MIL vs. LAL	11/17/2021	W	36	47	18	23	78.3	3	4	75.0	8	11	72.7	2	7	9	3	1	1	4	1	1	64.3
34	Pat Connaughton	MIL	MIL vs. LAL	11/17/2021	W	32	16	5	10	50.0	4	8	50.0	2	3	66.7	1	3	4	0	1	1	0	0	4	26.8
35	Semi Ojeleye	MIL	MIL vs. LAL	11/17/2021	W	14	0	0	7	0.0	0	2	0.0	0	0	-	2	2	4	0	0	0	0	1	-1	4.8
36	Talen Horton-Tucker	LAL	LAL @ MIL	11/17/2021	L	39	25	9	18	50.0	3	6	50.0	4	4	100	4	8	12	3	2	1	3	5	3	49.9
37	Jordan Nwora	MIL	MIL vs. LAL	11/17/2021	W	8	0	0	1	0.0	0	0	-	0	0	-	0	2	2	0	2	0	1	0	5	7.4
38	Khris Middleton	MIL	MIL vs. LAL	11/17/2021	W	30	16	4	12	33.3	2	6	33.3	6	7	85.7	0	5	5	6	0	1	0	2	13	34.0
39	Bobby Portis	MIL	MIL vs. LAL	11/17/2021	W	29	17	8	14	57.1	1	5	20.0	0	1	0.0	3	2	5	2	1	1	3	1	7	29.0
40	Malik Monk	LAL	LAL @ MIL	11/17/2021	L	24	11	4	10	40.0	1	7	14.3	2	2	100	0	2	2	1	1	0	1	1	-9	16.9
41	Grayson Allen	MIL	MIL vs. LAL	11/17/2021	W	31	5	2	6	33.3	1	5	20.0	0	0	-	1	7	8	1	0	0	0	1	-13	16.1
42	Marcus Garrett	MIA	MIA vs. NOP	11/17/2021	W	1	0	0	0	-	0	0	-	0	0	-	0	0	0	0	0	0	0	0	-1	0.0
43	Garrett Temple	NOP	NOP @ MIA	11/17/2021	L	15	2	1	3	33.3	0	1	0.0	0	0	-	1	0	1	1	1	1	4	1	-1	6.7
44	Jonas Valanciunas	NOP	NOP @ MIA	11/17/2021	L	28	13	5	9	55.6	0	2	0.0	3	4	75.0	1	7	8	0	0	1	2	5	-14	23.6
45	Tomas Satoransky	NOP	NOP @ MIA	11/17/2021	L	17	3	1	4	25.0	0	2	0.0	1	2	50.0	1	2	3	1	0	0	0	1	-8	8.1
46	Dewayne Dedmon	MIA	MIA vs. NOP	11/17/2021	W	25	2	1	3	33.3	0	1	0.0	0	0	-	4	4	8	2	1	0	1	4	9	16.6
47	Brandon Ingram	NOP	NOP @ MIA	11/17/2021	L	37	19	6	14	42.9	1	6	16.7	6	6	100	0	4	4	5	0	0	5	2	-13	26.3
48	Josh Hart	NOP	NOP @ MIA	11/17/2021	L	38	18	5	8	62.5	2	4	50.0	6	8	75.0	1	6	7	4	2	0	2	1	-8	36.4
49	Caleb Martin	MIA	MIA vs. NOP	11/17/2021	W	23	12	5	9	55.6	1	4	25.0	1	1	100	1	5	6	3	2	0	0	1	7	29.7
0	Gabe Vincent	MIA	MIA vs. NOP	11/17/2021	W	27	13	5	12	41.7	3	6	50.0	0	0	-	1	0	1	1	0	0	0	4	6	15.7
1	Max Strus	MIA	MIA vs. NOP	11/17/2021	W	21	15	5	7	71.4	4	6	66.7	1	2	50.0	0	3	3	1	0	0	1	2	10	19.1
2	Tyler Herro	MIA	MIA vs. NOP	11/17/2021	W	37	19	7	19	36.8	3	9	33.3	2	2	100	1	2	3	5	1	0	4	1	19	29.1
3	Udonis Haslem	MIA	MIA vs. NOP	11/17/2021	W	7	2	1	1	100	0	0	-	0	0	-	0	3	3	1	0	1	0	2	12	10.1
4	P.J. Tucker	MIA	MIA vs. NOP	11/17/2021	W	21	13	6	7	85.7	1	2	50.0	0	0	-	0	4	4	2	0	0	1	5	15	19.8
5	Jimmy Butler	MIA	MIA vs. NOP	11/17/2021	W	37	31	10	18	55.6	1	2	50.0	10	12	83.3	2	8	10	10	0	1	3	1	9	58.0
6	Devonte' Graham	NOP	NOP @ MIA	11/17/2021	L	31	11	4	9	44.4	3	7	42.9	0	0	-	0	1	1	4	0	0	3	2	-7	15.2
7	Duncan Robinson	MIA	MIA vs. NOP	11/17/2021	W	26	6	2	7	28.6	2	6	33.3	0	0	-	0	0	0	2	2	0	0	2	6	15.0
8	Jaxson Hayes	NOP	NOP @ MIA	11/17/2021	L	13	4	1	2	50.0	0	0	-	2	2	100	0	5	5	0	0	0	0	1	-2	10.0
9	Nickeil Alexander-Walker	NOP	NOP @ MIA	11/17/2021	L	28	24	8	18	44.4	4	8	50.0	4	6	66.7	4	0	4	2	1	0	0	4	-1	34.8
10	KZ Okpala	MIA	MIA vs. NOP	11/17/2021	W	12	0	0	4	0.0	0	4	0.0	0	0	-	1	0	1	1	0	0	0	2	-16	2.7
11	Omer Yurtseven	MIA	MIA vs. NOP	11/17/2021	W	3	0	0	0	-	0	0	-	0	0	-	0	0	0	1	0	0	0	1	-1	1.5
12	Herbert Jones	NOP	NOP @ MIA	11/17/2021	L	24	4	2	2	100	0	0	-	0	0	-	2	3	5	1	2	1	0	4	-10	20.5
13	Trey Murphy III	NOP	NOP @ MIA	11/17/2021	L	8	0	0	6	0.0	0	5	0.0	0	0	-	0	0	0	0	0	0	0	0	-11	0.0
14	Isaac Okoro	CLE	CLE @ BKN	11/17/2021	L	39	8	3	11	27.3	0	2	0.0	2	2	100	4	2	6	2	1	0	2	3	-9	19.2
15	Dylan Windler	CLE	CLE @ BKN	11/17/2021	L	12	0	0	0	-	0	0	-	0	0	-	0	4	4	1	0	0	0	1	-14	6.3
16	Darius Garland	CLE	CLE @ BKN	11/17/2021	L	40	24	10	26	38.5	3	13	23.1	1	1	100	1	4	5	6	3	0	3	0	-11	45.0
17	Jevon Carter	BKN	BKN vs. CLE	11/17/2021	W	13	4	1	6	16.7	1	6	16.7	1	2	50.0	0	0	0	1	0	0	0	4	0	5.5
18	DeAndre' Bembry	BKN	BKN vs. CLE	11/17/2021	W	18	0	0	2	0.0	0	1	0.0	0	0	-	0	0	0	1	0	0	0	3	2	1.5
19	Kevin Durant	BKN	BKN vs. CLE	11/17/2021	W	37	23	9	16	56.3	2	3	66.7	3	3	100	0	4	4	3	0	0	1	0	-5	31.3
20	Kevin Love	CLE	CLE @ BKN	11/17/2021	L	21	11	4	10	40.0	1	5	20.0	2	2	100	1	8	9	2	0	0	2	1	-5	22.8
21	Blake Griffin	BKN	BKN vs. CLE	11/17/2021	W	18	2	1	5	20.0	0	2	0.0	0	0	-	1	4	5	5	1	1	1	0	6	20.5
22	James Harden	BKN	BKN vs. CLE	11/17/2021	W	37	27	6	12	50.0	3	6	50.0	12	12	100	0	10	10	7	2	1	6	1	5	52.5
23	Ricky Rubio	CLE	CLE @ BKN	11/17/2021	L	33	25	8	17	47.1	3	10	30.0	6	6	100	0	4	4	5	0	0	5	2	-4	32.3
24	Denzel Valentine	CLE	CLE @ BKN	11/17/2021	L	11	2	1	3	33.3	0	2	0.0	0	0	-	1	1	2	1	1	0	1	2	-6	7.9
25	Bruce Brown	BKN	BKN vs. CLE	11/17/2021	W	28	8	3	6	50.0	0	0	-	2	3	66.7	2	8	10	5	2	0	0	3	3	33.5
26	Tacko Fall	CLE	CLE @ BKN	11/17/2021	L	3	1	0	0	-	0	0	-	1	2	50.0	0	0	0	0	0	0	0	0	1	1.0
27	Dean Wade	CLE	CLE @ BKN	11/17/2021	L	38	11	3	8	37.5	2	6	33.3	3	4	75.0	2	3	5	2	2	0	0	3	4	26.0
28	LaMarcus Aldridge	BKN	BKN vs. CLE	11/17/2021	W	30	24	11	19	57.9	0	2	0.0	2	2	100	3	4	7	2	0	1	1	2	4	37.4
29	James Johnson	BKN	BKN vs. CLE	11/17/2021	W	23	0	0	3	0.0	0	0	-	0	2	0.0	1	8	9	4	1	0	1	5	16	18.8
30	Patty Mills	BKN	BKN vs. CLE	11/17/2021	W	35	21	7	14	50.0	6	12	50.0	1	1	100	1	1	2	1	1	0	1	2	19	26.9
31	Ed Davis	CLE	CLE @ BKN	11/17/2021	L	24	6	3	6	50.0	0	0	-	0	0	-	2	9	11	0	1	1	0	3	-6	25.2
32	Cedi Osman	CLE	CLE @ BKN	11/17/2021	L	19	11	3	8	37.5	2	6	33.3	3	4	75.0	1	3	4	1	1	0	0	2	0	20.3
33	Lou Williams	ATL	ATL vs. BOS	11/17/2021	W	13	2	1	5	20.0	0	0	-	0	0	-	0	1	1	3	0	0	2	1	2	5.7
34	Danilo Gallinari	ATL	ATL vs. BOS	11/17/2021	W	20	8	3	6	50.0	1	4	25.0	1	2	50.0	0	4	4	0	0	0	0	3	5	12.8
35	Enes Freedom	BOS	BOS @ ATL	11/17/2021	L	14	0	0	3	0.0	0	0	-	0	0	-	4	1	5	1	0	0	0	2	-1	7.5
36	Marcus Smart	BOS	BOS @ ATL	11/17/2021	L	35	8	3	10	30.0	0	4	0.0	2	2	100	1	2	3	11	2	0	2	1	-4	32.1
37	Jayson Tatum	BOS	BOS @ ATL	11/17/2021	L	38	34	12	22	54.5	5	12	41.7	5	6	83.3	3	6	9	5	1	1	4	2	-7	54.3
38	Aaron Nesmith	BOS	BOS @ ATL	11/17/2021	L	11	0	0	2	0.0	0	2	0.0	0	0	-	0	4	4	0	0	0	0	1	-1	4.8
39	Clint Capela	ATL	ATL vs. BOS	11/17/2021	W	32	9	4	7	57.1	0	1	0.0	1	2	50.0	2	10	12	3	1	1	1	0	11	32.9
40	Delon Wright	ATL	ATL vs. BOS	11/17/2021	W	13	3	1	3	33.3	1	2	50.0	0	0	-	2	2	4	1	1	0	0	0	2	12.3
41	Josh Richardson	BOS	BOS @ ATL	11/17/2021	L	27	11	5	10	50.0	1	4	25.0	0	0	-	0	2	2	2	1	0	1	2	-4	18.4
42	Cam Reddish	ATL	ATL vs. BOS	11/17/2021	W	27	19	8	14	57.1	1	6	16.7	2	2	100	1	1	2	1	3	1	1	1	-1	33.9
43	Al Horford	BOS	BOS @ ATL	11/17/2021	L	33	13	5	9	55.6	1	4	25.0	2	4	50.0	2	5	7	2	2	1	2	1	-10	31.4
44	Dennis Schroder	BOS	BOS @ ATL	11/17/2021	L	32	15	6	12	50.0	1	4	25.0	2	2	100	0	1	1	3	3	0	3	4	-10	26.7
45	Gorgui Dieng	ATL	ATL vs. BOS	11/17/2021	W	2	0	0	0	-	0	0	-	0	0	-	0	0	0	0	0	1	0	1	2	3.0
46	Bogdan Bogdanovic	ATL	ATL vs. BOS	11/17/2021	W	32	12	4	12	33.3	4	10	40.0	0	0	-	0	1	1	6	0	0	0	2	8	22.2
47	Timothe Luwawu-Cabarrot	ATL	ATL vs. BOS	11/17/2021	W	0	0	0	0	-	0	0	-	0	0	-	0	0	0	0	0	0	0	0	-2	0.0
48	Juancho Hernangomez	BOS	BOS @ ATL	11/17/2021	L	2	0	0	0	-	0	0	-	0	0	-	0	0	0	0	0	0	0	0	0	0.0
49	John Collins	ATL	ATL vs. BOS	11/17/2021	W	34	20	9	13	69.2	1	1	100	1	2	50.0	1	10	11	1	2	1	1	4	12	42.7
0	Bruno Fernando	BOS	BOS @ ATL	11/17/2021	L	2	0	0	0	-	0	0	-	0	0	-	0	0	0	0	0	0	0	0	0	0.0
1	Kevin Huerter	ATL	ATL vs. BOS	11/17/2021	W	32	19	7	9	77.8	5	7	71.4	0	0	-	0	5	5	2	1	0	0	3	7	31.0
2	Trae Young	ATL	ATL vs. BOS	11/17/2021	W	35	18	4	12	33.3	0	6	0.0	10	10	100	0	0	0	11	1	0	6	2	9	31.5
3	Romeo Langford	BOS	BOS @ ATL	11/17/2021	L	14	0	0	2	0.0	0	1	0.0	0	0	-	0	5	5	0	0	0	1	0	-5	5.0
4	Grant Williams	BOS	BOS @ ATL	11/17/2021	L	30	18	6	12	50.0	3	8	37.5	3	3	100	2	4	6	0	0	0	0	4	-13	25.2
5	Payton Pritchard	BOS	BOS @ ATL	11/17/2021	L	2	0	0	2	0.0	0	2	0.0	0	0	-	0	0	0	0	0	0	1	0	0	-1.0
6	Brodric Thomas	BOS	BOS @ ATL	11/17/2021	L	2	0	0	0	-	0	0	-	0	0	-	0	0	0	0	0	0	0	0	0	0.0
7	Torrey Craig	IND	IND @ DET	11/17/2021	L	19	10	5	7	71.4	0	2	0.0	0	0	-	0	5	5	0	0	0	0	3	-4	16.0
8	Frank Jackson	DET	DET vs. IND	11/17/2021	W	26	11	4	7	57.1	3	5	60.0	0	0	-	0	1	1	2	1	0	0	2	11	18.2
9	Malcolm Brogdon	IND	IND @ DET	11/17/2021	L	35	20	8	17	47.1	3	9	33.3	1	2	50.0	0	5	5	4	0	0	5	3	11	27.0
10	Domantas Sabonis	IND	IND @ DET	11/17/2021	L	35	15	4	7	57.1	0	1	0.0	7	10	70.0	3	8	11	1	0	1	5	0	2	27.7
11	Trey Lyles	DET	DET vs. IND	11/17/2021	W	16	5	2	8	25.0	0	3	0.0	1	1	100	1	1	2	0	2	0	1	1	6	12.4
12	Justin Holiday	IND	IND @ DET	11/17/2021	L	21	7	3	7	42.9	1	5	20.0	0	0	-	1	4	5	1	0	0	2	3	-16	12.5
13	Cade Cunningham	DET	DET vs. IND	11/17/2021	W	34	16	6	18	33.3	1	8	12.5	3	4	75.0	0	8	8	6	2	1	1	2	3	42.6
14	Isaiah Stewart	DET	DET vs. IND	11/17/2021	W	32	7	2	5	40.0	0	0	-	3	3	100	3	8	11	2	0	2	1	5	2	28.2
15	Killian Hayes	DET	DET vs. IND	11/17/2021	W	20	4	2	2	100	0	0	-	0	0	-	1	3	4	4	3	1	3	4	-2	23.8
16	Goga Bitadze	IND	IND @ DET	11/17/2021	L	4	0	0	0	-	0	0	-	0	0	-	0	1	1	0	0	0	0	2	-4	1.2
17	Myles Turner	IND	IND @ DET	11/17/2021	L	31	6	2	8	25.0	1	5	20.0	1	2	50.0	1	3	4	0	1	1	4	2	0	12.8
18	Jerami Grant	DET	DET vs. IND	11/17/2021	W	34	19	5	14	35.7	0	5	0.0	9	12	75.0	1	2	3	0	2	0	2	1	2	26.6
19	Jeremy Lamb	IND	IND @ DET	11/17/2021	L	10	5	1	2	50.0	1	2	50.0	2	2	100	0	1	1	1	0	0	0	0	-1	7.7
20	Hamidou Diallo	DET	DET vs. IND	11/17/2021	W	14	2	1	1	100	0	0	-	0	0	-	0	2	2	0	0	1	0	1	5	7.4
21	Caris LeVert	IND	IND @ DET	11/17/2021	L	31	18	7	18	38.9	3	10	30.0	1	1	100	0	3	3	1	1	0	1	2	-8	25.1
