	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25
40	Jalen Smith	PHX	PHX vs. GSW	01/28/2021	W	5	2	1	2	50.0	0	0	-	0	0	-	0	0	0	0	0	0	0	0	-4	2.0
41	Andrew Wiggins	GSW	GSW @ PHX	01/28/2021	L	28	16	6	11	54.5	3	6	50.0	1	2	50.0	0	5	5	1	0	0	2	2	-18	21.5
42	James Wiseman	GSW	GSW @ PHX	01/28/2021	L	19	5	2	9	22.2	0	0	-	1	2	50.0	4	2	6	1	1	0	1	2	-10	15.7
43	Jevon Carter	PHX	PHX vs. GSW	01/28/2021	W	3	0	0	3	0.0	0	2	0.0	0	0	-	1	0	1	0	0	0	0	0	-7	1.2
44	Draymond Green	GSW	GSW @ PHX	01/28/2021	L	25	2	1	7	14.3	0	1	0.0	0	0	-	3	1	4	6	3	0	2	3	-17	22.8
45	Damion Lee	GSW	GSW @ PHX	01/28/2021	L	18	0	0	3	0.0	0	2	0.0	0	0	-	0	6	6	0	0	0	0	0	-4	7.2
46	Kent Bazemore	GSW	GSW @ PHX	01/28/2021	L	15	7	3	7	42.9	1	3	33.3	0	0	-	2	3	5	2	1	0	1	2	0	18.0
47	Abdel Nader	PHX	PHX vs. GSW	01/28/2021	W	25	16	6	15	40.0	2	5	40.0	2	2	100	0	5	5	3	0	0	3	1	12	23.5
48	Langston Galloway	PHX	PHX vs. GSW	01/28/2021	W	20	8	3	5	60.0	1	3	33.3	1	1	100	1	4	5	3	0	0	0	1	7	18.5
49	Chris Paul	PHX	PHX vs. GSW	01/28/2021	W	27	13	6	13	46.2	1	2	50.0	0	0	-	1	2	3	4	2	0	4	1	27	24.6
0	E'Twaun Moore	PHX	PHX vs. GSW	01/28/2021	W	21	2	1	6	16.7	0	1	0.0	0	0	-	0	2	2	2	0	0	0	1	-6	7.4
1	Brad Wanamaker	GSW	GSW @ PHX	01/28/2021	L	17	8	4	6	66.7	0	1	0.0	0	0	-	0	1	1	0	0	0	0	2	-6	9.2
2	Frank Kaminsky	PHX	PHX vs. GSW	01/28/2021	W	24	12	4	9	44.4	1	2	50.0	3	4	75.0	1	12	13	8	1	0	0	0	12	42.6
3	Eric Paschall	GSW	GSW @ PHX	01/28/2021	L	19	12	6	10	60.0	0	1	0.0	0	0	-	1	0	1	2	0	0	2	1	-5	14.2
4	Mychal Mulder	GSW	GSW @ PHX	01/28/2021	L	15	3	1	4	25.0	1	3	33.3	0	0	-	0	3	3	1	0	0	0	0	-3	8.1
5	Cameron Johnson	PHX	PHX vs. GSW	01/28/2021	W	30	13	5	10	50.0	3	8	37.5	0	0	-	0	5	5	2	0	0	1	2	8	21.0
6	Deandre Ayton	PHX	PHX vs. GSW	01/28/2021	W	23	12	5	7	71.4	0	0	-	2	2	100	4	9	13	4	1	0	4	4	11	32.6
7	Kelly Oubre Jr.	GSW	GSW @ PHX	01/28/2021	L	26	4	1	11	9.1	0	5	0.0	2	2	100	0	4	4	1	1	0	1	2	-17	12.3
8	Jordan Poole	GSW	GSW @ PHX	01/28/2021	L	6	7	3	5	60.0	1	3	33.3	0	0	-	0	1	1	0	0	1	0	0	2	11.2
9	Nico Mannion	GSW	GSW @ PHX	01/28/2021	L	6	0	0	4	0.0	0	3	0.0	0	0	-	0	4	4	2	0	0	0	2	2	7.8
10	Kevon Looney	GSW	GSW @ PHX	01/28/2021	L	16	2	1	2	50.0	0	0	-	0	0	-	1	3	4	1	2	0	0	1	-6	14.3
11	Mikal Bridges	PHX	PHX vs. GSW	01/28/2021	W	32	20	6	10	60.0	1	4	25.0	7	8	87.5	0	1	1	5	2	1	1	2	25	36.7
12	Jae Crowder	PHX	PHX vs. GSW	01/28/2021	W	29	16	4	8	50.0	2	5	40.0	6	6	100	1	8	9	3	1	0	1	2	20	33.3
13	Anthony Gill	WAS	WAS @ NOP	01/27/2021	L	12	0	0	2	0.0	0	1	0.0	0	0	-	0	3	3	1	1	0	1	0	-12	7.1
14	Raul Neto	WAS	WAS @ NOP	01/27/2021	L	20	2	1	7	14.3	0	2	0.0	0	0	-	2	2	4	2	0	0	0	1	-7	9.8
15	JJ Redick	NOP	NOP vs. WAS	01/27/2021	W	13	5	2	5	40.0	1	4	25.0	0	0	-	0	1	1	0	1	0	1	2	-15	8.2
16	Zion Williamson	NOP	NOP vs. WAS	01/27/2021	W	33	32	12	16	75.0	0	1	0.0	8	11	72.7	1	1	2	2	2	1	2	3	4	44.4
17	Cassius Winston	WAS	WAS @ NOP	01/27/2021	L	16	3	1	2	50.0	1	1	100	0	0	-	0	0	0	3	0	0	0	1	-5	7.5
18	Alex Len	WAS	WAS @ NOP	01/27/2021	L	19	8	3	4	75.0	0	1	0.0	2	2	100	0	4	4	4	2	1	1	6	2	26.8
19	Jerome Robinson	WAS	WAS @ NOP	01/27/2021	L	22	8	2	7	28.6	1	4	25.0	3	4	75.0	0	3	3	4	0	0	2	1	4	15.6
20	Steven Adams	NOP	NOP vs. WAS	01/27/2021	W	33	6	3	8	37.5	0	0	-	0	2	0.0	6	12	18	3	0	1	1	1	27	34.1
21	Nickeil Alexander-Walker	NOP	NOP vs. WAS	01/27/2021	W	30	8	3	11	27.3	2	6	33.3	0	0	-	1	4	5	5	2	1	2	2	11	28.5
22	Garrison Mathews	WAS	WAS @ NOP	01/27/2021	L	28	15	5	11	45.5	3	9	33.3	2	3	66.7	1	3	4	1	2	0	0	2	-14	27.3
23	Josh Hart	NOP	NOP vs. WAS	01/27/2021	W	29	6	1	4	25.0	1	4	25.0	3	4	75.0	3	5	8	1	0	0	1	1	3	16.1
24	Jaxson Hayes	NOP	NOP vs. WAS	01/27/2021	W	15	8	4	4	100	0	0	-	0	2	0.0	0	1	1	0	0	0	0	3	-6	9.2
25	Isaac Bonga	WAS	WAS @ NOP	01/27/2021	L	28	5	1	5	20.0	1	3	33.3	2	2	100	0	3	3	1	1	0	2	1	-10	11.1
26	Lonzo Ball	NOP	NOP vs. WAS	01/27/2021	W	16	9	3	8	37.5	3	7	42.9	0	0	-	0	2	2	4	2	1	0	1	23	26.4
27	Bradley Beal	WAS	WAS @ NOP	01/27/2021	L	40	47	17	37	45.9	6	14	42.9	7	7	100	2	2	4	6	4	0	3	3	-17	69.8
28	Jordan Bell	WAS	WAS @ NOP	01/27/2021	L	31	4	2	9	22.2	0	1	0.0	0	0	-	4	7	11	5	1	1	1	1	-22	29.7
29	Robin Lopez	WAS	WAS @ NOP	01/27/2021	L	23	14	5	8	62.5	1	2	50.0	3	3	100	2	1	3	2	0	0	1	4	-9	19.6
30	Eric Bledsoe	NOP	NOP vs. WAS	01/27/2021	W	36	18	6	14	42.9	3	9	33.3	3	4	75.0	1	6	7	4	0	0	3	2	15	29.4
31	Brandon Ingram	NOP	NOP vs. WAS	01/27/2021	W	36	32	12	19	63.2	7	12	58.3	1	1	100	0	6	6	8	0	0	4	2	28	47.2
32	Khris Middleton	MIL	MIL @ TOR	01/27/2021	W	35	24	8	17	47.1	5	8	62.5	3	3	100	1	9	10	7	1	0	1	3	2	48.5
33	Chris Boucher	TOR	TOR vs. MIL	01/27/2021	L	13	10	3	9	33.3	2	5	40.0	2	2	100	1	2	3	1	0	2	0	1	8	21.1
34	D.J. Augustin	MIL	MIL @ TOR	01/27/2021	W	14	9	3	7	42.9	3	6	50.0	0	0	-	1	0	1	1	1	0	0	1	-3	14.7
35	Pascal Siakam	TOR	TOR vs. MIL	01/27/2021	L	35	11	5	12	41.7	1	4	25.0	0	0	-	4	5	9	3	0	0	2	2	-17	24.3
36	Yuta Watanabe	TOR	TOR vs. MIL	01/27/2021	L	14	5	2	5	40.0	1	3	33.3	0	0	-	1	6	7	0	0	0	0	2	8	13.4
37	Terence Davis	TOR	TOR vs. MIL	01/27/2021	L	19	8	3	9	33.3	2	6	33.3	0	1	0.0	0	2	2	2	0	0	0	0	4	13.4
38	Paul Watson	TOR	TOR vs. MIL	01/27/2021	L	5	0	0	1	0.0	0	0	-	0	0	-	0	0	0	0	0	0	1	3	3	-1.0
39	Fred VanVleet	TOR	TOR vs. MIL	01/27/2021	L	38	10	3	17	17.6	2	11	18.2	2	2	100	0	5	5	10	4	3	2	1	1	50.0
40	Jrue Holiday	MIL	MIL @ TOR	01/27/2021	W	35	7	3	14	21.4	1	8	12.5	0	0	-	1	6	7	7	2	0	1	0	16	30.9
41	Bryn Forbes	MIL	MIL @ TOR	01/27/2021	W	16	11	3	8	37.5	3	6	50.0	2	3	66.7	2	0	2	1	1	0	1	1	11	16.9
42	Pat Connaughton	MIL	MIL @ TOR	01/27/2021	W	14	2	1	4	25.0	0	3	0.0	0	0	-	1	2	3	0	0	0	1	2	-9	4.6
43	Torrey Craig	MIL	MIL @ TOR	01/27/2021	W	13	2	1	2	50.0	0	0	-	0	0	-	2	2	4	2	0	1	1	2	-8	11.8
44	Bobby Portis	MIL	MIL @ TOR	01/27/2021	W	17	8	3	7	42.9	2	4	50.0	0	0	-	0	4	4	0	1	0	1	0	-2	14.8
45	Giannis Antetokounmpo	MIL	MIL @ TOR	01/27/2021	W	38	24	8	14	57.1	0	1	0.0	8	14	57.1	1	17	18	9	1	1	5	3	10	60.1
46	Brook Lopez	MIL	MIL @ TOR	01/27/2021	W	32	20	8	11	72.7	2	3	66.7	2	2	100	3	4	7	0	0	1	0	1	8	31.4
47	Kyle Lowry	TOR	TOR vs. MIL	01/27/2021	L	37	21	7	12	58.3	6	8	75.0	1	1	100	1	5	6	3	0	0	4	3	-17	28.7
48	Donte DiVincenzo	MIL	MIL @ TOR	01/27/2021	W	27	8	2	9	22.2	0	5	0.0	4	4	100	2	1	3	3	2	0	3	1	10	19.1
49	Norman Powell	TOR	TOR vs. MIL	01/27/2021	L	41	26	8	13	61.5	5	7	71.4	5	6	83.3	2	3	5	2	2	0	1	1	-10	40.0
0	Aron Baynes	TOR	TOR vs. MIL	01/27/2021	L	23	11	5	12	41.7	1	7	14.3	0	0	-	1	5	6	2	0	3	0	6	-12	30.2
1	Stanley Johnson	TOR	TOR vs. MIL	01/27/2021	L	14	6	2	4	50.0	2	4	50.0	0	0	-	0	3	3	3	2	0	1	1	-3	19.1
2	Miles Bridges	CHA	CHA vs. IND	01/27/2021	L	26	11	3	9	33.3	3	6	50.0	2	2	100	1	2	3	1	0	1	2	3	-30	17.1
3	T.J. McConnell	IND	IND @ CHA	01/27/2021	W	26	2	1	3	33.3	0	1	0.0	0	0	-	3	2	5	9	0	0	1	2	0	20.5
4	Goga Bitadze	IND	IND @ CHA	01/27/2021	W	11	2	1	4	25.0	0	2	0.0	0	0	-	1	3	4	2	0	2	1	0	-9	14.8
5	Myles Turner	IND	IND @ CHA	01/27/2021	W	27	8	3	7	42.9	2	5	40.0	0	0	-	1	3	4	1	0	5	1	4	9	28.3
6	LaMelo Ball	CHA	CHA vs. IND	01/27/2021	L	22	8	2	4	50.0	0	1	0.0	4	4	100	1	3	4	5	0	0	1	2	-24	19.3
7	Gordon Hayward	CHA	CHA vs. IND	01/27/2021	L	40	16	6	14	42.9	1	4	25.0	3	4	75.0	1	0	1	4	0	1	1	1	-10	25.2
8	Devonte' Graham	CHA	CHA vs. IND	01/27/2021	L	35	16	4	11	36.4	4	9	44.4	4	4	100	0	3	3	5	1	0	3	2	9	27.1
9	P.J. Washington	CHA	CHA vs. IND	01/27/2021	L	32	18	6	14	42.9	1	6	16.7	5	5	100	3	5	8	4	0	0	3	2	17	30.6
10	Cody Zeller	CHA	CHA vs. IND	01/27/2021	L	30	10	5	10	50.0	0	1	0.0	0	0	-	5	9	14	4	1	0	0	3	8	35.8
11	Jeremy Lamb	IND	IND @ CHA	01/27/2021	W	21	3	1	6	16.7	1	5	20.0	0	0	-	0	4	4	4	0	0	0	3	-5	13.8
12	Malcolm Brogdon	IND	IND @ CHA	01/27/2021	W	37	25	9	17	52.9	4	7	57.1	3	3	100	1	6	7	6	0	1	2	0	19	43.4
13	Malik Monk	CHA	CHA vs. IND	01/27/2021	L	14	7	3	6	50.0	1	2	50.0	0	0	-	0	1	1	2	0	0	1	0	10	10.2
14	Terry Rozier	CHA	CHA vs. IND	01/27/2021	L	33	20	8	18	44.4	3	9	33.3	1	2	50.0	0	4	4	3	1	1	0	1	-15	35.3
15	Domantas Sabonis	IND	IND @ CHA	01/27/2021	W	37	22	9	10	90.0	2	3	66.7	2	4	50.0	2	9	11	10	1	0	5	4	19	48.2
16	Justin Holiday	IND	IND @ CHA	01/27/2021	W	38	19	6	12	50.0	5	10	50.0	2	2	100	1	5	6	2	0	1	0	6	18	32.2
17	Doug McDermott	IND	IND @ CHA	01/27/2021	W	28	28	12	22	54.5	1	5	20.0	3	3	100	1	4	5	0	0	0	1	0	8	33.0
18	Aaron Holiday	IND	IND @ CHA	01/27/2021	W	15	7	3	7	42.9	1	2	50.0	0	0	-	1	0	1	0	0	0	1	0	-9	7.2
19	Bismack Biyombo	CHA	CHA vs. IND	01/27/2021	L	9	0	0	4	0.0	0	0	-	0	0	-	0	1	1	0	0	0	0	0	-15	1.2
20	Jeff Green	BKN	BKN @ ATL	01/27/2021	W	31	11	5	9	55.6	1	5	20.0	0	0	-	1	6	7	2	1	0	2	2	9	23.4
21	Timothe Luwawu-Cabarrot	BKN	BKN @ ATL	01/27/2021	W	19	3	1	7	14.3	1	5	20.0	0	0	-	1	1	2	0	2	0	0	1	7	11.4
22	James Harden	BKN	BKN @ ATL	01/27/2021	W	46	31	9	20	45.0	5	9	55.6	8	8	100	3	5	8	15	2	1	3	1	2	69.1
23	John Collins	ATL	ATL vs. BKN	01/27/2021	L	39	21	9	14	64.3	2	3	66.7	1	1	100	1	7	8	3	0	1	2	3	-10	36.1
24	Kevin Huerter	ATL	ATL vs. BKN	01/27/2021	L	39	11	4	11	36.4	3	7	42.9	0	0	-	2	1	3	4	0	1	1	3	-9	22.6
25	Danilo Gallinari	ATL	ATL vs. BKN	01/27/2021	L	14	11	4	6	66.7	1	2	50.0	2	2	100	0	0	0	0	0	0	0	0	-14	11.0
26	Solomon Hill	ATL	ATL vs. BKN	01/27/2021	L	10	3	1	1	100	1	1	100	0	0	-	0	1	1	0	0	0	0	1	2	4.2
27	Cam Reddish	ATL	ATL vs. BKN	01/27/2021	L	35	24	9	17	52.9	2	7	28.6	4	4	100	2	4	6	1	2	0	1	2	-3	37.7
28	Trae Young	ATL	ATL vs. BKN	01/27/2021	L	44	28	7	22	31.8	3	8	37.5	11	12	91.7	0	3	3	14	0	1	3	4	2	52.6
29	Clint Capela	ATL	ATL vs. BKN	01/27/2021	L	30	9	4	10	40.0	0	0	-	1	2	50.0	6	5	11	0	0	2	0	2	19	28.2
30	Bruce Brown	BKN	BKN @ ATL	01/27/2021	W	19	12	5	7	71.4	0	0	-	2	2	100	1	0	1	0	0	1	0	3	-2	16.2
31	Kevin Durant	BKN	BKN @ ATL	01/27/2021	W	42	32	13	26	50.0	3	7	42.9	3	4	75.0	1	4	5	2	0	2	1	2	-2	46.0
32	Joe Harris	BKN	BKN @ ATL	01/27/2021	W	39	6	3	6	50.0	0	3	0.0	0	0	-	0	1	1	2	2	0	0	6	18	16.2
33	Reggie Perry	BKN	BKN @ ATL	01/27/2021	W	5	0	0	1	0.0	0	0	-	0	0	-	0	1	1	0	0	1	0	3	0	4.2
34	Kyrie Irving	BKN	BKN @ ATL	01/27/2021	W	42	26	11	17	64.7	1	3	33.3	3	4	75.0	1	3	4	7	0	2	2	5	-7	45.3
35	Brandon Goodwin	ATL	ATL vs. BKN	01/27/2021	L	9	0	0	1	0.0	0	1	0.0	0	0	-	0	0	0	3	0	0	1	2	-6	3.5
36	De'Andre Hunter	ATL	ATL vs. BKN	01/27/2021	L	45	21	7	12	58.3	1	4	25.0	6	7	85.7	1	4	5	4	1	2	1	1	-1	41.0
37	DeAndre Jordan	BKN	BKN @ ATL	01/27/2021	W	22	11	5	5	100	0	0	-	1	2	50.0	3	4	7	1	0	3	1	2	-5	28.9
38	Jordan Clarkson	UTA	UTA vs. DAL	01/27/2021	W	33	31	11	21	52.4	4	11	36.4	5	5	100	2	5	7	0	1	1	2	2	7	43.4
39	Dwight Powell	DAL	DAL @ UTA	01/27/2021	L	13	0	0	1	0.0	0	0	-	0	0	-	0	3	3	1	0	1	0	1	10	8.1
40	Jarrell Brantley	UTA	UTA vs. DAL	01/27/2021	W	2	0	0	0	-	0	0	-	0	0	-	0	0	0	0	0	0	0	0	-4	0.0
41	Udoka Azubuike	UTA	UTA vs. DAL	01/27/2021	W	2	0	0	0	-	0	0	-	0	0	-	0	0	0	0	0	1	0	0	-4	3.0
42	Nate Hinton	DAL	DAL @ UTA	01/27/2021	L	2	3	1	2	50.0	1	2	50.0	0	0	-	0	0	0	0	0	0	0	0	4	3.0
43	Rudy Gobert	UTA	UTA vs. DAL	01/27/2021	W	37	29	11	20	55.0	0	0	-	7	11	63.6	6	14	20	1	3	3	2	2	12	70.5
44	Boban Marjanovic	DAL	DAL @ UTA	01/27/2021	L	2	0	0	0	-	0	0	-	0	0	-	1	0	1	0	0	0	0	0	4	1.2
45	Trey Burke	DAL	DAL @ UTA	01/27/2021	L	21	8	2	3	66.7	2	2	100	2	2	100	0	1	1	3	0	0	0	0	4	13.7
46	Juwan Morgan	UTA	UTA vs. DAL	01/27/2021	W	11	0	0	2	0.0	0	2	0.0	0	0	-	0	1	1	1	0	0	1	2	0	1.7
47	Bojan Bogdanovic	UTA	UTA vs. DAL	01/27/2021	W	36	6	3	9	33.3	0	1	0.0	0	1	0.0	0	3	3	1	0	0	1	1	10	10.1
48	Georges Niang	UTA	UTA vs. DAL	01/27/2021	W	13	3	1	3	33.3	1	3	33.3	0	0	-	0	3	3	0	0	1	0	1	7	9.6
49	James Johnson	DAL	DAL @ UTA	01/27/2021	L	22	8	4	9	44.4	0	3	0.0	0	0	-	0	7	7	3	1	4	1	3	-4	34.9
0	Josh Green	DAL	DAL @ UTA	01/27/2021	L	2	0	0	0	-	0	0	-	0	0	-	0	0	0	0	0	0	0	0	4	0.0
1	Tim Hardaway Jr.	DAL	DAL @ UTA	01/27/2021	L	34	19	6	10	60.0	4	6	66.7	3	3	100	0	3	3	2	1	0	1	0	-12	27.6
2	Mike Conley	UTA	UTA vs. DAL	01/27/2021	W	30	17	6	15	40.0	3	8	37.5	2	2	100	1	2	3	6	2	0	2	2	14	33.6
3	Josh Richardson	DAL	DAL @ UTA	01/27/2021	L	24	6	3	7	42.9	0	1	0.0	0	0	-	0	2	2	0	1	0	1	1	-11	10.4
4	Royce O'Neale	UTA	UTA vs. DAL	01/27/2021	W	35	9	3	7	42.9	1	4	25.0	2	2	100	1	3	4	3	1	1	0	4	11	24.3
5	Shaquille Harrison	UTA	UTA vs. DAL	01/27/2021	W	2	0	0	1	0.0	0	1	0.0	0	0	-	0	0	0	0	0	0	0	1	-4	0.0
6	Kristaps Porzingis	DAL	DAL @ UTA	01/27/2021	L	32	18	8	18	44.4	2	7	28.6	0	0	-	0	5	5	0	0	2	0	3	-24	30.0
7	Dorian Finney-Smith	DAL	DAL @ UTA	01/27/2021	L	24	3	1	8	12.5	1	6	16.7	0	0	-	2	2	4	2	0	0	0	1	-12	10.8
8	Miye Oni	UTA	UTA vs. DAL	01/27/2021	W	11	0	0	0	-	0	0	-	0	0	-	1	4	5	0	0	0	0	1	0	6.0
9	Jalen Brunson	DAL	DAL @ UTA	01/27/2021	L	22	6	3	7	42.9	0	1	0.0	0	0	-	0	5	5	5	0	0	1	1	-15	18.5
10	Willie Cauley-Stein	DAL	DAL @ UTA	01/27/2021	L	3	2	1	1	100	0	0	-	0	0	-	1	0	1	0	0	0	0	1	2	3.2
11	Wes Iwundu	DAL	DAL @ UTA	01/27/2021	L	4	0	0	1	0.0	0	0	-	0	0	-	0	0	0	0	0	0	0	0	-7	0.0
12	Tyrell Terry	DAL	DAL @ UTA	01/27/2021	L	2	1	0	0	-	0	0	-	1	2	50.0	0	0	0	0	0	0	0	0	4	1.0
13	Luka Doncic	DAL	DAL @ UTA	01/27/2021	L	34	30	13	24	54.2	2	7	28.6	2	2	100	0	4	4	6	1	0	4	1	-7	42.8
14	Joe Ingles	UTA	UTA vs. DAL	01/27/2021	W	30	21	7	13	53.8	7	11	63.6	0	0	-	0	4	4	8	0	0	1	2	11	36.8
15	Gary Harris	DEN	DEN @ MIA	01/27/2021	W	35	7	3	7	42.9	0	2	0.0	1	1	100	1	1	2	7	2	0	1	1	31	24.9
16	Duncan Robinson	MIA	MIA vs. DEN	01/27/2021	L	36	8	3	11	27.3	2	10	20.0	0	0	-	0	5	5	3	0	0	3	3	-17	15.5
17	KZ Okpala	MIA	MIA vs. DEN	01/27/2021	L	26	1	0	3	0.0	0	2	0.0	1	2	50.0	0	5	5	2	1	0	1	2	-21	12.0
18	Will Barton	DEN	DEN @ MIA	01/27/2021	W	21	10	4	8	50.0	2	5	40.0	0	0	-	0	3	3	1	0	1	3	1	12	15.1
19	Jamal Murray	DEN	DEN @ MIA	01/27/2021	W	36	14	4	11	36.4	2	4	50.0	4	4	100	1	4	5	4	1	0	1	0	30	28.0
20	Kelly Olynyk	MIA	MIA vs. DEN	01/27/2021	L	22	9	3	9	33.3	3	7	42.9	0	0	-	3	3	6	0	0	0	0	1	-9	16.2
21	Gabe Vincent	MIA	MIA vs. DEN	01/27/2021	L	12	3	1	4	25.0	0	3	0.0	1	1	100	0	0	0	1	0	0	2	0	-12	2.5
22	Markus Howard	DEN	DEN @ MIA	01/27/2021	W	3	6	2	2	100	2	2	100	0	0	-	0	0	0	2	0	0	0	0	4	9.0
23	Paul Millsap	DEN	DEN @ MIA	01/27/2021	W	24	11	5	9	55.6	1	4	25.0	0	0	-	3	4	7	3	1	0	2	2	9	24.9
24	Nikola Jokic	DEN	DEN @ MIA	01/27/2021	W	34	21	9	14	64.3	1	5	20.0	2	2	100	2	9	11	3	0	1	1	2	16	40.7
25	Zeke Nnaji	DEN	DEN @ MIA	01/27/2021	W	2	4	2	3	66.7	0	0	-	0	0	-	0	2	2	0	0	0	0	0	4	6.4
26	Vlatko Cancar	DEN	DEN @ MIA	01/27/2021	W	2	0	0	1	0.0	0	0	-	0	0	-	1	0	1	0	0	0	0	1	4	1.2
27	Michael Porter Jr.	DEN	DEN @ MIA	01/27/2021	W	25	17	7	12	58.3	3	7	42.9	0	0	-	0	5	5	1	4	0	3	3	8	33.5
28	Avery Bradley	MIA	MIA vs. DEN	01/27/2021	L	18	8	3	6	50.0	2	4	50.0	0	0	-	0	1	1	2	0	0	4	2	-5	8.2
29	Facundo Campazzo	DEN	DEN @ MIA	01/27/2021	W	10	0	0	4	0.0	0	3	0.0	0	0	-	0	0	0	1	2	1	0	0	-2	10.5
30	Precious Achiuwa	MIA	MIA vs. DEN	01/27/2021	L	20	10	4	8	50.0	0	0	-	2	2	100	1	5	6	3	2	3	1	2	-3	35.7
31	Kendrick Nunn	MIA	MIA vs. DEN	01/27/2021	L	39	17	7	16	43.8	3	9	33.3	0	0	-	0	2	2	1	3	0	2	0	-16	27.9
32	Monte Morris	DEN	DEN @ MIA	01/27/2021	W	17	4	2	9	22.2	0	3	0.0	0	0	-	1	1	2	5	1	0	1	0	-3	15.9
33	R.J. Hampton	DEN	DEN @ MIA	01/27/2021	W	8	0	0	2	0.0	0	1	0.0	0	0	-	0	0	0	0	2	0	1	1	6	5.0
34	JaMychal Green	DEN	DEN @ MIA	01/27/2021	W	20	15	4	10	40.0	3	7	42.9	4	4	100	3	7	10	1	1	0	0	1	12	31.5
35	Bol Bol	DEN	DEN @ MIA	01/27/2021	W	2	0	0	0	-	0	0	-	0	0	-	0	1	1	1	0	1	0	0	4	5.7
36	Andre Iguodala	MIA	MIA vs. DEN	01/27/2021	L	16	6	2	5	40.0	2	4	50.0	0	0	-	0	5	5	5	0	0	0	1	-7	19.5
37	Max Strus	MIA	MIA vs. DEN	01/27/2021	L	17	5	1	5	20.0	1	5	20.0	2	2	100	0	1	1	1	0	0	0	2	-22	7.7
38	Bam Adebayo	MIA	MIA vs. DEN	01/27/2021	L	34	15	6	13	46.2	0	1	0.0	3	4	75.0	2	5	7	6	0	0	3	0	-23	29.4
39	Frank Jackson	DET	DET @ CLE	01/27/2021	L	2	3	1	2	50.0	1	1	100	0	0	-	0	0	0	1	0	0	0	1	2	4.5
40	Jarrett Allen	CLE	CLE vs. DET	01/27/2021	W	20	10	5	7	71.4	0	0	-	0	0	-	0	1	1	0	1	2	1	2	9	19.2
41	Isaiah Stewart	DET	DET @ CLE	01/27/2021	L	15	0	0	6	0.0	0	0	-	0	0	-	6	0	6	1	1	0	0	2	-1	11.7
42	Wayne Ellington	DET	DET @ CLE	01/27/2021	L	33	17	6	11	54.5	4	8	50.0	1	1	100	0	2	2	1	2	0	1	1	-1	25.9
43	Jahlil Okafor	DET	DET @ CLE	01/27/2021	L	5	3	1	2	50.0	0	0	-	1	2	50.0	1	0	1	0	0	1	0	0	-10	7.2
44	Isaac Okoro	CLE	CLE vs. DET	01/27/2021	W	37	10	3	5	60.0	1	3	33.3	3	3	100	1	1	2	6	2	0	1	4	1	26.4
45	Damyean Dotson	CLE	CLE vs. DET	01/27/2021	W	8	2	1	2	50.0	0	0	-	0	0	-	0	1	1	0	0	0	0	2	-1	3.2
46	Dean Wade	CLE	CLE vs. DET	01/27/2021	W	2	0	0	0	-	0	0	-	0	0	-	0	0	0	0	0	0	0	0	-4	0.0
47	Andre Drummond	CLE	CLE vs. DET	01/27/2021	W	28	23	9	24	37.5	0	0	-	5	8	62.5	6	10	16	2	5	2	4	2	6	62.2
48	Saddiq Bey	DET	DET @ CLE	01/27/2021	L	20	7	2	4	50.0	1	3	33.3	2	2	100	0	2	2	2	0	0	2	1	-11	10.4
49	Josh Jackson	DET	DET @ CLE	01/27/2021	L	22	4	2	9	22.2	0	3	0.0	0	0	-	1	4	5	3	0	2	3	3	-8	17.5
0	Derrick Rose	DET	DET @ CLE	01/27/2021	L	19	13	5	10	50.0	2	3	66.7	1	2	50.0	0	0	0	3	0	0	2	0	-28	15.5
1	Cedi Osman	CLE	CLE vs. DET	01/27/2021	W	27	10	4	8	50.0	2	5	40.0	0	0	-	0	1	1	2	0	0	0	3	-12	14.2
2	Taurean Prince	CLE	CLE vs. DET	01/27/2021	W	30	16	6	10	60.0	3	6	50.0	1	2	50.0	0	7	7	5	0	2	1	4	20	36.9
3	Collin Sexton	CLE	CLE vs. DET	01/27/2021	W	35	29	10	14	71.4	1	1	100	8	10	80.0	0	5	5	5	2	0	5	2	25	43.5
4	Dylan Windler	CLE	CLE vs. DET	01/27/2021	W	22	8	3	6	50.0	2	4	50.0	0	0	-	0	2	2	0	2	1	1	2	29	18.4
5	Delon Wright	DET	DET @ CLE	01/27/2021	L	30	11	3	8	37.5	1	3	33.3	4	6	66.7	1	3	4	7	3	1	2	1	5	36.3
6	Jerami Grant	DET	DET @ CLE	01/27/2021	L	33	26	7	13	53.8	2	2	100	10	10	100	1	2	3	2	1	0	3	2	-1	32.6
7	Darius Garland	CLE	CLE vs. DET	01/27/2021	W	31	14	6	11	54.5	2	2	100	0	0	-	1	1	2	4	2	0	3	1	2	25.4
8	Sekou Doumbouya	DET	DET @ CLE	01/27/2021	L	15	6	3	5	60.0	0	1	0.0	0	2	0.0	0	3	3	1	0	0	0	4	-14	11.1
9	Mason Plumlee	DET	DET @ CLE	01/27/2021	L	28	15	6	9	66.7	0	1	0.0	3	4	75.0	3	9	12	3	0	1	8	4	-4	28.9
10	Svi Mykhailiuk	DET	DET @ CLE	01/27/2021	L	19	2	1	3	33.3	0	2	0.0	0	0	-	0	2	2	5	0	0	1	2	-4	10.9
11	Khem Birch	ORL	ORL vs. SAC	01/27/2021	L	26	8	4	6	66.7	0	0	-	0	0	-	10	4	14	3	0	1	2	4	11	30.3
